07-03 20:35:15.474  9981 10215 D GetStringObjTask: WebRequest SERVER RESPONSE: Success+0
07-03 20:36:49.888   345   345 D SAN_SERVICE: *******************************************
07-03 20:36:49.888   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:36:49.888   345   345 D SAN_SERVICE: *******************************************
07-03 20:36:50.392   345   345 D SAN_SERVICE: *******************************************
07-03 20:36:50.392   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:36:50.392   345   345 D SAN_SERVICE: *******************************************
07-03 20:36:55.001   145   156 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:37:33.376  7364  7377 I PhoneLab-: Service Running
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: app_37    1360  1     1436   992   c00f181c 400107b4 S logcat
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: Logcat pid from database 1360
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: Logcat process found 1360
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: Checking Threshold
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: Starting to rename files
07-03 20:37:33.450  7364  7377 I PhoneLab-LoggerService: Files found .. 2
07-03 20:38:22.989   145   157 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:38:23.513   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:23.513   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:23.513   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:23.747   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:23.747   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:23.747   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:27.431   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:27.431   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:27.431   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:27.482   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:27.482   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:27.482   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:38.927   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:38.927   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:38.927   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:39.446   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:39.446   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:39.446   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:44.036   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:44.036   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:44.036   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:46.693   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:46.693   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:46.693   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:46.759   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:46.759   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:46.763   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:51.556   145 22722 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:38:51.966   345   345 D SAN_SERVICE: *******************************************
07-03 20:38:51.966   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:38:51.966   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:08.536   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:08.536   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:39:08.536   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:09.325   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:09.325   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:39:09.325   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:13.673   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:13.673   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:39:13.673   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:33.372  7364  7377 I PhoneLab-: Service Running
07-03 20:39:33.443  7364  7377 I PhoneLab-LoggerService: app_37    1360  1     1436   992   c00f181c 400107b4 S logcat
07-03 20:39:33.443  7364  7377 I PhoneLab-LoggerService: Logcat pid from database 1360
07-03 20:39:33.443  7364  7377 I PhoneLab-LoggerService: Logcat process found 1360
07-03 20:39:33.443  7364  7377 I PhoneLab-LoggerService: Checking Threshold
07-03 20:39:33.446  7364  7377 I PhoneLab-LoggerService: Starting to rename files
07-03 20:39:33.446  7364  7377 I PhoneLab-LoggerService: Files found .. 2
07-03 20:39:38.575 24625 27130 I EventLogService: Aggregate from 1341360578459 (log), 1341360578459 (data)
07-03 20:39:46.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:46.079   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:39:46.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:39:46.091   345   347 D dalvikvm: GC_CONCURRENT freed 876K, 14% free 12016K/13895K, paused 2ms+5ms
07-03 20:39:49.814   145   365 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:39:51.693   145   329 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:40:00.392   145   365 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:40:00.415   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:00.415   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:00.415   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.103   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.103   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:06.103   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.114   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.114   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:06.114   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.419   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.419   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:06.419   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.790   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:06.790   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:06.790   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:10.673   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:10.673   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:10.673   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:11.849   145   147 D dalvikvm: GC_CONCURRENT freed 2055K, 29% free 18279K/25543K, paused 3ms+9ms
07-03 20:40:15.025  9981 10431 D GetStringObjTask: retrieving from url = http://www.chess.com/api/get_move_status?id=y3ICtufzg6w7rQqcD3KFujVaIanpYba4bIpaeKElV1LNz3Sz4Fk9Yh5CeWaj8h4bQ2RY0CxFVgA%2ByBE5DE%2B1cAuw4i%2Bp2GVj5RbuDPEUotReGbS25iAukuBsuUd%2Fl5dp
07-03 20:40:19.704   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:19.704   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:19.704   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:24.052  9981 10431 D GetStringObjTask: WebRequest SERVER RESPONSE: Success+0
07-03 20:40:24.884 10379 10381 D dalvikvm: GC_CONCURRENT freed 718K, 15% free 11707K/13703K, paused 8ms+6ms
07-03 20:40:33.638   145  1149 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:40:34.634   145   145 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:40:40.493   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:40.493   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:40.493   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:45.798   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:45.798   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:40:45.798   345   345 D SAN_SERVICE: *******************************************
07-03 20:40:51.087   145   361 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:00.982   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:00.982   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:00.982   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:07.177   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:07.177   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:07.181   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:09.583   145  9966 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:12.814   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:12.814   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:12.814   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:13.579   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:13.579   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:13.579   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:13.837   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:13.837   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:13.837   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:14.575   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:14.575   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:14.575   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.079   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:15.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.583   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.583   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:15.583   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.634   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:15.634   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:15.634   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:30.591   145  1150 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:31.349   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:31.349   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:31.349   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:31.614   145   329 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:31.622   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:31.622   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:31.622   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:33.376  7364  7377 I PhoneLab-: Service Running
07-03 20:41:33.446  7364  7377 I PhoneLab-LoggerService: app_37    1360  1     1436   992   c00f181c 400107b4 S logcat
07-03 20:41:33.446  7364  7377 I PhoneLab-LoggerService: Logcat pid from database 1360
07-03 20:41:33.446  7364  7377 I PhoneLab-LoggerService: Logcat process found 1360
07-03 20:41:33.446  7364  7377 I PhoneLab-LoggerService: Checking Threshold
07-03 20:41:33.446  7364  7377 I PhoneLab-LoggerService: Starting to rename files
07-03 20:41:33.450  7364  7377 I PhoneLab-LoggerService: Files found .. 2
07-03 20:41:36.829   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:36.833   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:36.833   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:37.169   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:37.169   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:37.169   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:37.720   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:37.720   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:37.720   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:38.400   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:38.400   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:38.400   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:38.872   145   147 D dalvikvm: GC_CONCURRENT freed 2109K, 29% free 18217K/25543K, paused 3ms+8ms
07-03 20:41:39.110   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:39.110   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:39.110   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:43.185   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:43.185   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:43.185   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:44.306   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:44.306   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:44.306   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:44.884   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:44.884   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:44.884   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:48.103   145   329 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:48.849   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:48.849   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:48.849   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:49.122   145   361 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:41:49.130   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:49.130   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:49.130   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:51.345   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:51.345   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:51.345   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:58.650   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:58.653   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:58.653   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:58.915   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:58.915   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:58.915   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:59.048   345   345 D SAN_SERVICE: *******************************************
07-03 20:41:59.048   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:41:59.048   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:01.157   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:01.157   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:01.157   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:05.630   145   157 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:42:08.810   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:08.814   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:08.814   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:09.556   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:09.556   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:09.556   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:16.583   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:16.583   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:16.583   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:21.849   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:21.849   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:21.849   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:22.110   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:22.114   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:22.114   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:50.595   345   347 D dalvikvm: GC_CONCURRENT freed 874K, 14% free 12019K/13895K, paused 26ms+3ms
07-03 20:42:52.548   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:52.548   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:52.552   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:57.536   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:57.540   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:57.540   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:57.806   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:57.806   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:57.806   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:59.333   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:59.337   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:59.337   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:59.814   345   345 D SAN_SERVICE: *******************************************
07-03 20:42:59.814   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:42:59.814   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.103   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.103   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:00.103   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.314   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.314   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:00.314   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.818   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:00.818   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:00.818   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:02.825   145  9966 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-03 20:43:02.825   345   345 D SystemClock: Setting time of day to sec=1341362582
07-03 20:43:02.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:02.079   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:02.079   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:02.126 10917 10930 V AlarmClock: AlarmInitReceiver finished
07-03 20:43:02.247   145   310 D dalvikvm: GC_EXPLICIT freed 1154K, 29% free 18207K/25543K, paused 3ms+8ms
07-03 20:43:07.036   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:07.040   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:07.040   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:12.192   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:12.192   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:12.192   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:14.716   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:14.716   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:14.716   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:14.946   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:14.946   345   345 D SAN_SERVICE: DM App Phone Service State - 0
07-03 20:43:14.946   345   345 D SAN_SERVICE: *******************************************
07-03 20:43:15.274   145   202 D ConnectivityService: ConnectivityChange for WIMAX: DISCONNECTED/SCANNING
07-03 20:43:15.274   145   202 D ConnectivityService: Attempting to switch to mobile
07-03 20:43:15.278   145   202 D NetUtils: android_net_utils_resetConnections in env=0x9a76d8 clazz=0xeb600001 iface=uwbr0 mask=0x3
07-03 20:43:15.278   145   202 D ConnectivityService: Attempting to switch to WIFI
07-03 20:43:15.278   145   202 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
07-03 20:43:15.278   145   202 D ConnectivityService: resetConnections(uwbr0, 3)
07-03 20:43:15.344   145   198 D NetworkPolicy: applying policy NetworkPolicy[NetworkTemplate: matchRule=MOBILE_ALL, subscriberId=valid]: cycleDay=20, warningBytes=2147483648, limitBytes=-1, lastSnooze=-1 to ifaces [rmnet0]
07-03 20:43:15.407   145   198 D NetworkPolicy: applying policy NetworkPolicy[NetworkTemplate: matchRule=MOBILE_ALL, subscriberId=valid]: cycleDay=20, warningBytes=2147483648, limitBytes=-1, lastSnooze=-1 to ifaces [rmnet0]
07-03 20:43:18.337   145   206 D Tethering: MasterInitialState.processMessage what=3
07-03 20:43:18.450   145   162 I ActivityManager: Start proc android.process.media for broadcast com.android.providers.downloads/.DownloadReceiver: pid=11065 uid=10012 gids={1015, 1023, 1024, 2001, 3003, 3007}
07-03 20:43:18.458   145   206 D Tethering: MasterInitialState.processMessage what=3
07-03 20:43:18.520 11065 11065 I ActivityThread: Pub downloads: com.android.providers.downloads.DownloadProvider
07-03 20:43:18.544 11065 11065 I ActivityThread: Pub drm: com.android.providers.drm.DrmProvider
07-03 20:43:18.548 11065 11078 I DownloadManager: in removeSpuriousFiles
07-03 20:43:18.563 11065 11065 I ActivityThread: Pub media: com.android.providers.media.MediaProvider
07-03 20:43:18.680 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/metadata.json
07-03 20:43:18.680 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/en_general.htm
07-03 20:43:18.680 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/img-thing.jpeg
07-03 20:43:18.680 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/metadata-1.json
07-03 20:43:18.684 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/downloadfile.jpeg
07-03 20:43:18.684 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/metadata-2.json
07-03 20:43:18.684 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/metadata-3.json
07-03 20:43:18.684 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/downloadfile-1.jpeg
07-03 20:43:18.684 11065 11078 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/downloadfile-2.jpeg
07-03 20:43:18.684 11065 11078 I DownloadManager: deleting spurious file /cache/backup
07-03 20:43:18.731 10833 10836 D dalvikvm: GC_CONCURRENT freed 335K, 5% free 10299K/10759K, paused 113ms+2ms
07-03 20:43:18.958   145   202 D ConnectivityService: handleInetConditionHoldEnd: net=0, condition=100, published condition=100
07-03 20:43:19.137 11065 11066 D dalvikvm: GC_CONCURRENT freed 368K, 5% free 9167K/9607K, paused 25ms+2ms
07-03 20:43:19.223   145 21614 I ActivityManager: Start proc com.google.android.apps.uploader for broadcast com.google.android.apps.uploader/.ConnectivityBroadcastReceiver: pid=11083 uid=10030 gids={3003}
07-03 20:43:19.231 11083 11083 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 11...
07-03 20:43:19.298 11083 11083 I ActivityThread: Pub com.google.android.apps.uploader: com.google.android.apps.uploader.UploadsContentProvider
07-03 20:43:19.298 11083 11083 I ActivityThread: Pub com.google.photos.provider.Album: com.google.android.apps.uploader.clients.picasa.AlbumProvider
07-03 20:43:19.305 11083 11083 D MediaUploader: UploaderApplication.onCreate
07-03 20:43:19.321   145 22722 I ActivityManager: No longer want com.google.android.apps.currents (pid 10611): hidden #16
07-03 20:43:19.333   145   361 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.currents/com.google.apps.dots.android.app.service.DotsSyncService in 5000ms
07-03 20:43:19.384 11083 11083 D MediaUploader: nonWifiLimit=20971520, default=20971520
07-03 20:43:19.387 11083 11083 I MediaUploader: No need to wake up
07-03 20:43:19.407   145   310 I ActivityManager: No longer want com.whatsapp (pid 10640): hidden #16
