06-14 01:13:45.799   142   368 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 2792) has died.
06-14 01:13:48.174   142   330 I ActivityManager: Start proc com.google.android.apps.maps:LocationFriendService for service com.google.android.apps.maps/com.google.googlenav.friend.reporting.LocationReceiverService: pid=2851 uid=10057 gids={3003, 1015}
06-14 01:13:48.303  2851  2854 D dalvikvm: GC_CONCURRENT freed 168K, 3% free 9368K/9607K, paused 2ms+2ms
06-14 01:13:48.475  2851  2854 D dalvikvm: GC_CONCURRENT freed 157K, 3% free 9694K/9927K, paused 2ms+4ms
06-14 01:13:48.701   142   366 I ActivityManager: Process com.whatsapp (pid 1482) has died.
06-14 01:13:48.701   142   366 W ActivityManager: Scheduling restart of crashed service com.whatsapp/.messaging.MessageService in 5000ms
06-14 01:13:48.826  2851  2854 D dalvikvm: GC_CONCURRENT freed 336K, 4% free 9903K/10311K, paused 2ms+2ms
06-14 01:13:49.232  2851  2858 I dalvikvm: Total arena pages for JIT: 11
06-14 01:13:49.232  2851  2858 I dalvikvm: Total arena pages for JIT: 12
06-14 01:13:49.232  2851  2858 I dalvikvm: Total arena pages for JIT: 13
06-14 01:13:49.232  2851  2858 I dalvikvm: Total arena pages for JIT: 14
06-14 01:13:49.232  2851  2858 I dalvikvm: Total arena pages for JIT: 15
06-14 01:13:49.236  2851  2858 I dalvikvm: Total arena pages for JIT: 16
06-14 01:13:49.236  2851  2858 I dalvikvm: Total arena pages for JIT: 17
06-14 01:13:49.279  2851  2854 D dalvikvm: GC_CONCURRENT freed 445K, 6% free 9951K/10503K, paused 2ms+3ms
06-14 01:13:49.350   213   213 D dalvikvm: GC_FOR_ALLOC freed 384K, 59% free 9727K/23239K, paused 16ms
06-14 01:13:49.396   213   215 D dalvikvm: GC_CONCURRENT freed 491K, 59% free 9724K/23239K, paused 2ms+3ms
06-14 01:13:49.486   213   215 D dalvikvm: GC_CONCURRENT freed 345K, 58% free 9855K/23239K, paused 2ms+6ms
06-14 01:13:53.756   142   159 I ActivityManager: Start proc com.whatsapp for service com.whatsapp/.messaging.MessageService: pid=2876 uid=10070 gids={1015, 3003}
06-14 01:13:53.760  2876  2876 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 7...
06-14 01:13:54.025  2876  2878 D dalvikvm: GC_CONCURRENT freed 173K, 3% free 9363K/9607K, paused 3ms+2ms
06-14 01:13:54.143   142   154 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 2851) has died.
06-14 01:13:54.428  2876  2878 D dalvikvm: GC_CONCURRENT freed 296K, 4% free 9605K/9991K, paused 3ms+5ms
06-14 01:13:54.537  2876  2876 I SqliteDatabaseCpp: sqlite returned: error code = 1, msg = duplicate column name: photo_ts, db=/data/data/com.whatsapp/databases/msgstore.db
06-14 01:13:54.537  2876  2876 I SqliteDatabaseCpp: sqlite returned: error code = 1, msg = duplicate column name: thumb_ts, db=/data/data/com.whatsapp/databases/msgstore.db
06-14 01:13:54.537  2876  2876 I SqliteDatabaseCpp: sqlite returned: error code = 1, msg = duplicate column name: photo_id_timestamp, db=/data/data/com.whatsapp/databases/msgstore.db
06-14 01:13:54.576   142   917 I ActivityManager: Start proc android.process.acore for content provider com.android.providers.contacts/.ContactsProvider2: pid=2896 uid=10000 gids={3003, 1015}
06-14 01:13:54.654  2876  2876 I dalvikvm: Could not find method android.media.MediaMetadataRetriever.captureFrame, referenced from method com.whatsapp.d3.a
06-14 01:13:54.654  2876  2876 W dalvikvm: VFY: unable to resolve virtual method 496: Landroid/media/MediaMetadataRetriever;.captureFrame ()Landroid/graphics/Bitmap;
06-14 01:13:54.654  2876  2876 D dalvikvm: VFY: replacing opcode 0x6e at 0x0134
06-14 01:13:54.674  2896  2896 I ActivityThread: Pub call_log: com.android.providers.contacts.CallLogProvider
06-14 01:13:54.721  2896  2896 I ActivityThread: Pub com.android.voicemail: com.android.providers.contacts.VoicemailContentProvider
06-14 01:13:54.721  2896  2896 I ActivityThread: Pub user_dictionary: com.android.providers.userdictionary.UserDictionaryProvider
06-14 01:13:54.783  2896  2896 I ActivityThread: Pub com.android.social: com.android.providers.contacts.SocialProvider
06-14 01:13:54.783  2896  2896 I ActivityThread: Pub applications: com.android.providers.applications.ApplicationsProvider
06-14 01:13:54.877  2876  2878 D dalvikvm: GC_CONCURRENT freed 433K, 5% free 9740K/10247K, paused 2ms+7ms
06-14 01:13:54.932  2896  2896 I ActivityThread: Pub contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
06-14 01:13:54.959  2896  2899 D dalvikvm: GC_CONCURRENT freed 356K, 5% free 9180K/9607K, paused 2ms+2ms
06-14 01:13:55.244  2876  2878 D dalvikvm: GC_CONCURRENT freed 215K, 4% free 9977K/10311K, paused 4ms+5ms
06-14 01:13:56.361  2896  2899 D dalvikvm: GC_CONCURRENT freed 200K, 4% free 9414K/9735K, paused 2ms+2ms
06-14 01:13:57.189   142   368 I ActivityManager: Process android.process.acore (pid 2896) has died.
06-14 01:14:05.158   357   357 D dalvikvm: GC_EXPLICIT freed <1K, 6% free 9100K/9607K, paused 4ms+5ms
06-14 01:14:06.982   142   172 I ActivityManager: Start proc com.twitter.android for service com.twitter.android/.client.AppService: pid=2920 uid=10068 gids={3003, 1015}
06-14 01:14:06.994  2920  2920 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 11...
06-14 01:14:07.174  2920  2920 I ActivityThread: Pub com.twitter.android.provider.GlobalDatabaseProvider: com.twitter.android.provider.GlobalDatabaseProvider
06-14 01:14:07.182  2920  2920 I ActivityThread: Pub com.twitter.android.provider.TwitterProvider: com.twitter.android.provider.TwitterProvider
06-14 01:14:07.311  2920  2922 D dalvikvm: GC_CONCURRENT freed 198K, 4% free 9296K/9607K, paused 6ms+10ms
06-14 01:14:07.693  2920  2922 D dalvikvm: GC_CONCURRENT freed 225K, 4% free 9509K/9863K, paused 1ms+1ms
06-14 01:14:07.838  2920  2922 D dalvikvm: GC_CONCURRENT freed 298K, 5% free 9638K/10055K, paused 1ms+2ms
06-14 01:14:07.963  2920  2922 D dalvikvm: GC_CONCURRENT freed 297K, 5% free 9763K/10183K, paused 2ms+2ms
06-14 01:14:08.092  2920  2922 D dalvikvm: GC_CONCURRENT freed 307K, 5% free 9895K/10311K, paused 2ms+2ms
06-14 01:14:08.217  2920  2922 D dalvikvm: GC_CONCURRENT freed 302K, 4% free 10025K/10439K, paused 2ms+2ms
06-14 01:14:08.346  2920  2922 D dalvikvm: GC_CONCURRENT freed 289K, 4% free 10151K/10567K, paused 2ms+1ms
06-14 01:14:08.463  2920  2922 D dalvikvm: GC_CONCURRENT freed 307K, 4% free 10281K/10695K, paused 2ms+2ms
06-14 01:14:08.639  2920  2922 D dalvikvm: GC_CONCURRENT freed 487K, 6% free 10225K/10823K, paused 1ms+2ms
06-14 01:14:08.756  2920  2922 D dalvikvm: GC_CONCURRENT freed 321K, 5% free 10299K/10823K, paused 2ms+2ms
06-14 01:14:08.900  2920  2922 D dalvikvm: GC_CONCURRENT freed 315K, 4% free 10395K/10823K, paused 2ms+2ms
06-14 01:14:09.021  2920  2922 D dalvikvm: GC_CONCURRENT freed 374K, 5% free 10474K/10951K, paused 2ms+2ms
06-14 01:14:09.139  2920  2922 D dalvikvm: GC_CONCURRENT freed 343K, 5% free 10555K/11015K, paused 2ms+3ms
06-14 01:14:09.279  2920  2922 D dalvikvm: GC_CONCURRENT freed 320K, 4% free 10636K/11079K, paused 1ms+2ms
06-14 01:14:09.404  2920  2922 D dalvikvm: GC_CONCURRENT freed 373K, 5% free 10724K/11207K, paused 1ms+2ms
06-14 01:14:09.541  2920  2922 D dalvikvm: GC_CONCURRENT freed 414K, 5% free 10822K/11335K, paused 2ms+2ms
06-14 01:14:09.576   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:09.576   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:14:09.576   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:10.096   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:10.096   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:14:10.096   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:10.877  2920  2922 D dalvikvm: GC_CONCURRENT freed 341K, 5% free 11004K/11463K, paused 3ms+3ms
06-14 01:14:11.404   142   917 D dalvikvm: GC_EXPLICIT freed 1649K, 23% free 19164K/24647K, paused 10ms+10ms
06-14 01:14:11.482  2815  2817 D dalvikvm: GC_CONCURRENT freed 409K, 5% free 10350K/10823K, paused 2ms+2ms
06-14 01:14:13.205  2920  2922 D dalvikvm: GC_CONCURRENT freed 375K, 5% free 11229K/11719K, paused 5ms+3ms
06-14 01:14:13.541   142   422 I ActivityManager: Process com.twitter.android (pid 2920) has died.
06-14 01:14:18.666   959   959 D dalvikvm: GC_EXPLICIT freed 128K, 21% free 11684K/14663K, paused 17ms+3ms
06-14 01:14:23.682 27790 27790 D dalvikvm: GC_EXPLICIT freed 92K, 36% free 11631K/17991K, paused 29ms+3ms
06-14 01:14:27.365   142   197 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-14 01:14:27.365   142   197 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-14 01:14:27.869   672   685 I PhoneLab-: Service Running
06-14 01:14:27.951   672   685 I PhoneLab-LoggerService: app_38    27718 1     1112   664   c00f181c 400107b4 S logcat
06-14 01:14:27.951   672   685 I PhoneLab-LoggerService: Logcat pid from database 27718
06-14 01:14:27.955   672   685 I PhoneLab-LoggerService: Logcat process found 27718
06-14 01:14:27.955   672   685 I PhoneLab-LoggerService: Checking Threshold
06-14 01:14:27.955   672   685 I PhoneLab-LoggerService: Starting to rename files
06-14 01:14:27.955   672   685 I PhoneLab-LoggerService: Files found .. 2
06-14 01:14:30.100   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:30.100   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:14:30.100   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:30.330   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:30.330   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:14:30.330   342   342 D SAN_SERVICE: *******************************************
06-14 01:14:35.478   142   158 D dalvikvm: GC_EXPLICIT freed 321K, 23% free 19107K/24647K, paused 40ms+9ms
06-14 01:14:45.037  2815  2817 D dalvikvm: GC_CONCURRENT freed 455K, 5% free 10424K/10951K, paused 17ms+3ms
06-14 01:14:45.072   142   422 I ActivityManager: Start proc com.google.android.apps.maps:LocationFriendService for service com.google.android.apps.maps/com.google.googlenav.friend.reporting.LocationReceiverService: pid=2961 uid=10057 gids={3003, 1015}
06-14 01:14:45.119    80    80 D dalvikvm: GC_EXPLICIT freed 38K, 4% free 9031K/9347K, paused 2ms+2ms
06-14 01:14:45.150    80    80 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 2ms+2ms
06-14 01:14:45.205    80    80 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 1ms+2ms
06-14 01:14:45.314  2961  2963 D dalvikvm: GC_CONCURRENT freed 178K, 3% free 9358K/9607K, paused 2ms+2ms
06-14 01:14:45.549  2961  2963 D dalvikvm: GC_CONCURRENT freed 169K, 4% free 9683K/9991K, paused 2ms+3ms
06-14 01:14:45.889  2961  2963 D dalvikvm: GC_CONCURRENT freed 310K, 4% free 9927K/10311K, paused 1ms+2ms
06-14 01:14:49.951   213   213 D dalvikvm: GC_EXPLICIT freed 251K, 59% free 9692K/23239K, paused 47ms+5ms
06-14 01:14:54.994   342   342 D dalvikvm: GC_EXPLICIT freed 133K, 16% free 12075K/14343K, paused 60ms+3ms
06-14 01:14:59.947   428   428 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9037K/9347K, paused 25ms+1ms
06-14 01:15:05.088   324   324 D dalvikvm: GC_EXPLICIT freed <1K, 20% free 10618K/13191K, paused 2ms+3ms
06-14 01:15:10.143  2552  2552 D dalvikvm: GC_EXPLICIT freed 57K, 4% free 9056K/9347K, paused 45ms+2ms
06-14 01:15:15.092 16941 16941 E GeckoApp: low memory
06-14 01:15:15.197 16941 16941 D dalvikvm: GC_EXPLICIT freed 7K, 22% free 10500K/13319K, paused 26ms+5ms
06-14 01:15:20.182 32457 32457 D dalvikvm: GC_EXPLICIT freed <1K, 6% free 9716K/10247K, paused 34ms+3ms
06-14 01:15:25.162   672   672 D dalvikvm: GC_EXPLICIT freed 349K, 6% free 9151K/9671K, paused 25ms+3ms
06-14 01:15:30.228 30026 30026 D dalvikvm: GC_EXPLICIT freed 175K, 6% free 10035K/10631K, paused 45ms+4ms
06-14 01:15:35.240  2731  2731 D dalvikvm: GC_EXPLICIT freed 110K, 7% free 11337K/12167K, paused 40ms+3ms
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 11
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 12
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 13
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 14
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 15
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 16
06-14 01:15:45.029  2961  2968 I dalvikvm: Total arena pages for JIT: 17
06-14 01:15:45.123  2961  2963 D dalvikvm: GC_CONCURRENT freed 484K, 6% free 9992K/10567K, paused 4ms+2ms
06-14 01:15:45.564   142   368 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 2961) has died.
06-14 01:15:50.721   357   357 D dalvikvm: GC_EXPLICIT freed <1K, 6% free 9100K/9607K, paused 23ms+2ms
06-14 01:15:55.756   959   959 D dalvikvm: GC_EXPLICIT freed 156K, 21% free 11688K/14663K, paused 16ms+3ms
06-14 01:16:05.127 27790 27790 D dalvikvm: GC_EXPLICIT freed 21K, 36% free 11631K/17991K, paused 2ms+8ms
06-14 01:16:11.705   142   158 D dalvikvm: GC_EXPLICIT freed 422K, 23% free 19119K/24647K, paused 33ms+9ms
06-14 01:16:16.623   213   213 D dalvikvm: GC_EXPLICIT freed 19K, 59% free 9685K/23239K, paused 26ms+3ms
06-14 01:16:21.650   342   342 D dalvikvm: GC_EXPLICIT freed 3K, 16% free 12074K/14343K, paused 32ms+3ms
06-14 01:16:26.639   428   428 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9037K/9347K, paused 15ms+2ms
06-14 01:16:27.814   672   685 I PhoneLab-: Service Running
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: app_38    27718 1     1112   664   c00f181c 400107b4 S logcat
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: Logcat pid from database 27718
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: Logcat process found 27718
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: Checking Threshold
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: Starting to rename files
06-14 01:16:27.877   672   685 I PhoneLab-LoggerService: Files found .. 2
06-14 01:16:31.662   324   324 D dalvikvm: GC_EXPLICIT freed <1K, 20% free 10618K/13191K, paused 24ms+3ms
06-14 01:16:36.631  2552  2552 D dalvikvm: GC_EXPLICIT freed 1K, 4% free 9055K/9347K, paused 23ms+2ms
06-14 01:16:41.666  2815  2815 D dalvikvm: GC_EXPLICIT freed 351K, 5% free 10404K/10951K, paused 25ms+2ms
06-14 01:16:45.010   142   368 I ActivityManager: Start proc com.google.android.apps.maps:LocationFriendService for service com.google.android.apps.maps/com.google.googlenav.friend.reporting.LocationReceiverService: pid=2988 uid=10057 gids={3003, 1015}
06-14 01:16:45.127  2988  2991 D dalvikvm: GC_CONCURRENT freed 153K, 3% free 9383K/9607K, paused 1ms+2ms
06-14 01:16:45.268  2988  2991 D dalvikvm: GC_CONCURRENT freed 156K, 3% free 9675K/9927K, paused 5ms+1ms
06-14 01:16:45.502  2988  2991 D dalvikvm: GC_CONCURRENT freed 316K, 4% free 9922K/10311K, paused 4ms+2ms
06-14 01:16:45.756   142   918 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 2988) has died.
06-14 01:16:50.842   357   357 D dalvikvm: GC_EXPLICIT freed <1K, 6% free 9100K/9607K, paused 22ms+2ms
06-14 01:16:52.232   142   197 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-14 01:16:52.236   142   197 D DhcpInfoInternal: makeLinkProperties with empty dns2!
06-14 01:16:56.463   959   959 D dalvikvm: GC_EXPLICIT freed 111K, 21% free 11681K/14663K, paused 2ms+4ms
06-14 01:17:05.131 27790 27790 D dalvikvm: GC_EXPLICIT freed 21K, 36% free 11631K/17991K, paused 2ms+3ms
06-14 01:17:13.549   142   158 D dalvikvm: GC_EXPLICIT freed 350K, 23% free 19089K/24647K, paused 40ms+8ms
06-14 01:17:13.842   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:13.842   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:17:13.842   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:14.182   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:14.182   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:17:14.182   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:14.361   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:14.361   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:17:14.361   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:19.436   213   213 D dalvikvm: GC_EXPLICIT freed 9K, 59% free 9685K/23239K, paused 4ms+6ms
06-14 01:17:24.127   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:24.127   342   342 D SAN_SERVICE: DM App Phone Service State - 0
06-14 01:17:24.127   342   342 D SAN_SERVICE: *******************************************
06-14 01:17:29.158   342   342 D dalvikvm: GC_EXPLICIT freed 74K, 16% free 12075K/14343K, paused 2ms+4ms
06-14 01:17:34.221   428   428 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9037K/9347K, paused 23ms+2ms
06-14 01:17:39.236   324   324 D dalvikvm: GC_EXPLICIT freed <1K, 20% free 10618K/13191K, paused 25ms+3ms
06-14 01:17:45.057   142   421 I ActivityManager: Start proc com.google.android.apps.maps:LocationFriendService for service com.google.android.apps.maps/com.google.googlenav.friend.reporting.LocationReceiverService: pid=3029 uid=10057 gids={3003, 1015}
06-14 01:17:45.178  3029  3032 D dalvikvm: GC_CONCURRENT freed 156K, 3% free 9380K/9607K, paused 2ms+1ms
06-14 01:17:45.260  2815  2817 D dalvikvm: GC_CONCURRENT freed 504K, 6% free 10418K/11015K, paused 1ms+2ms
06-14 01:17:45.326  3029  3032 D dalvikvm: GC_CONCURRENT freed 189K, 3% free 9652K/9927K, paused 2ms+6ms
06-14 01:17:45.455   142   370 I ActivityManager: Process com.google.android.apps.googlevoice (pid 32457) has died.
06-14 01:17:45.455   142   370 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.UpdateService in 5000ms
06-14 01:17:45.455   142   370 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.googlevoice/.CallLogService in 15000ms
06-14 01:17:46.225  3029  3032 D dalvikvm: GC_CONCURRENT freed 285K, 4% free 9888K/10247K, paused 2ms+54ms
06-14 01:17:48.264   142   370 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 3029) has died.
06-14 01:17:48.900   142  3050 I ActivityManager: Applications Memory Usage (kB):
06-14 01:17:48.900   142  3050 I ActivityManager: Uptime: 161434047 Realtime: 288330442
06-14 01:17:48.900   142  3050 I ActivityManager: Total PSS by OOM adjustment:
06-14 01:17:48.900   142  3050 I ActivityManager:     34806 kB: System
06-14 01:17:48.900   142  3050 I ActivityManager:                34806 kB: system (pid 142)
06-14 01:17:48.900   142  3050 I ActivityManager:     29041 kB: Persistent
06-14 01:17:48.900   142  3050 I ActivityManager:                12717 kB: com.android.systemui (pid 213)
06-14 01:17:48.900   142  3050 I ActivityManager:                12100 kB: com.android.phone (pid 342)
06-14 01:17:48.900   142  3050 I ActivityManager:                 4224 kB: com.android.nfc (pid 357)
06-14 01:17:48.900   142  3050 I ActivityManager:     31380 kB: Foreground
06-14 01:17:48.900   142  3050 I ActivityManager:                31380 kB: com.android.launcher (pid 27790)
06-14 01:17:48.900   142  3050 I ActivityManager:      2981 kB: Visible
06-14 01:17:48.900   142  3050 I ActivityManager:                 2981 kB: com.android.smspush (pid 428)
06-14 01:17:48.900   142  3050 I ActivityManager:     29978 kB: Perceptible
06-14 01:17:48.900   142  3050 I ActivityManager:                19678 kB: hr.podlanica (pid 959)
06-14 01:17:48.900   142  3050 I ActivityManager:                10300 kB: com.android.inputmethod.latin (pid 324)
06-14 01:17:48.900   142  3050 I ActivityManager:     19569 kB: A Services
06-14 01:17:48.900   142  3050 I ActivityManager:                 9892 kB: com.google.process.gapps (pid 30026)
06-14 01:17:48.900   142  3050 I ActivityManager:                 9677 kB: com.google.android.apps.maps:NetworkLocationService (pid 2815)
06-14 01:17:48.900   142  3050 I ActivityManager:     67373 kB: Previous
06-14 01:17:48.900   142  3050 I ActivityManager:                67373 kB: org.mozilla.firefox_beta (pid 16941)
06-14 01:17:48.900   142  3050 I ActivityManager:     33687 kB: B Services
06-14 01:17:48.900   142  3050 I ActivityManager:                11227 kB: com.facebook.orca (pid 2731)
06-14 01:17:48.900   142  3050 I ActivityManager:                 7761 kB: com.google.android.apps.maps:LocationFriendService (pid 3029)
06-14 01:17:48.900   142  3050 I ActivityManager:                 7239 kB: com.whatsapp (pid 2876)
06-14 01:17:48.900   142  3050 I ActivityManager:                 4386 kB: edu.buffalo.cse.phonelab.phonelabservices (pid 672)
06-14 01:17:48.900   142  3050 I ActivityManager:                 3074 kB: com.android.sprintmenu (pid 2552)
06-14 01:17:48.900   142  3050 I ActivityManager: 
06-14 01:17:48.900   142  3050 I ActivityManager: Total PSS: 248815 kB
06-14 01:17:48.900   142  3050 I ActivityManager:   PID      Vss      Rss      Pss      Uss  cmdline
06-14 01:17:48.900   142  3050 I ActivityManager: 16941   84540K   84452K   67550K   66216K  org.mozilla.firefox_beta
06-14 01:17:48.900   142  3050 I ActivityManager:   142   53356K   53280K   34958K   31132K  system_server
06-14 01:17:48.900   142  3050 I ActivityManager: 27790   50124K   50020K   31547K   28708K  com.android.launcher
06-14 01:17:48.900   142  3050 I ActivityManager:   959   33940K   33860K   19774K   18796K  hr.podlanica
06-14 01:17:48.900   142  3050 I ActivityManager:    79   24324K   21324K   13869K    7208K  /system/bin/surfaceflinger
06-14 01:17:48.900   142  3050 I ActivityManager:   213   32384K   32284K   12848K    8352K  com.android.systemui
06-14 01:17:48.900   142  3050 I ActivityManager:   342   27376K   27292K   12208K   11140K  com.android.phone
06-14 01:17:48.900   142  3050 I ActivityManager:  2731   31248K   31144K   11473K    9052K  com.facebook.orca
06-14 01:17:48.900   142  3050 I ActivityManager:  2815   31132K   31072K   11024K    8320K  com.google.android.apps.maps:NetworkLocationService
06-14 01:17:48.900   142  3050 I ActivityManager:   324   25308K   25220K   10397K    9380K  com.android.inputmethod.latin
06-14 01:17:48.900   142  3050 I ActivityManager: 30026   28300K   28216K   10063K    8424K  com.google.process.gapps
06-14 01:17:48.900   142  3050 I ActivityManager:  2876   28032K   27964K    7621K    5060K  com.whatsapp
06-14 01:17:48.900   142  3050 I ActivityManager:   672   23208K   23112K    4584K    2908K  edu.buffalo.cse.phonelab.phonelabservices
06-14 01:17:48.900   142  3050 I ActivityManager:   357   19436K   19340K    4327K    3292K  com.android.nfc
06-14 01:17:48.900   142  3050 I ActivityManager: 18802   18060K   17956K    3579K    2544K  com.spotify.mobile.android.ui
06-14 01:17:48.900   142  3050 I ActivityManager:  2552   22004K   21900K    3263K    1544K  com.android.sprintmenu
06-14 01:17:48.900   142  3050 I ActivityManager:   428   18516K   18404K    3088K    1928K  com.android.smspush
06-14 01:17:48.900   142  3050 I ActivityManager:    80   18648K   18520K    2416K    1056K  zygote
06-14 01:17:48.900   142  3050 I ActivityManager:    82    2256K    2256K    1963K    1936K  /system/bin/mediaserver
06-14 01:17:48.900   142  3050 I ActivityManager:    81    1092K    1092K     884K     876K  /system/bin/drmserver
06-14 01:17:48.900   142  3050 I ActivityManager:    78    1124K    1124K     831K     808K  /system/bin/rild
06-14 01:17:48.900   142  3050 I ActivityManager: 27718     668K     664K     525K     520K  logcat
06-14 01:17:48.900   142  3050 I ActivityManager:  3053     636K     628K     500K     496K  procrank
06-14 01:17:48.900   142  3050 I ActivityManager:  8348     600K     596K     423K     412K  /system/bin/wpa_supplicant
06-14 01:17:48.900   142  3050 I ActivityManager:    88     412K     412K     396K     396K  /sbin/adbd
06-14 01:17:48.900   142  3050 I ActivityManager: 28302     580K     576K     389K     376K  /system/bin/netd
06-14 01:17:48.900   142  3050 I ActivityManager:    86     492K     488K     307K     296K  /system/vendor/bin/gpsd
06-14 01:17:48.900   142  3050 I ActivityManager:   298     388K     388K     302K     300K  /system/bin/bluetoothd
06-14 01:17:48.900   142  3050 I ActivityManager:    73     432K     428K     292K     284K  /system/bin/vold
06-14 01:17:48.900   142  3050 I ActivityManager:    85     424K     388K     252K     244K  /system/bin/keystore
06-14 01:17:48.900   142  3050 I ActivityManager:  2109     356K     352K     198K     192K  /system/bin/dhcpcd
06-14 01:17:48.900   142  3050 I ActivityManager:    83     276K     268K     186K     184K  /system/bin/dbus-daemon
06-14 01:17:48.900   142  3050 I ActivityManager:     1     204K     204K     138K     100K  /init
06-14 01:17:48.900   142  3050 I ActivityManager:   200     204K     196K     133K     132K  /system/bin/brcm_patchram_plus
06-14 01:17:48.900   142  3050 I ActivityManager:    84     248K     240K     123K     120K  /system/bin/installd
06-14 01:17:48.900   142  3050 I ActivityManager:    61     160K     160K     122K      84K  /sbin/ueventd
06-14 01:17:48.900   142  3050 I ActivityManager:    87     172K     168K     105K     104K  /system/bin/sh
06-14 01:17:48.900   142  3050 I ActivityManager:    72     180K     172K      94K      92K  /system/bin/servicemanager
06-14 01:17:48.900   142  3050 I ActivityManager: 26775     188K     180K      75K      72K  /system/bin/debuggerd
06-14 01:17:48.900   142  3050 I ActivityManager:                           ------   ------  ------
06-14 01:17:48.900   142  3050 I ActivityManager:                          272849K  233084K  TOTAL
06-14 01:17:48.900   142  3050 I ActivityManager: RAM: 342896K total, 28172K free, 1008K buffers, 49392K cached, 18568K shmem, 9332K slab
06-14 01:17:50.521   142   159 I ActivityManager: Start proc com.google.android.apps.googlevoice for service com.google.android.apps.googlevoice/.UpdateService: pid=3054 uid=10056 gids={3003, 1015}
06-14 01:17:50.877  3054  3056 D dalvikvm: GC_CONCURRENT freed 270K, 4% free 9265K/9607K, paused 8ms+4ms
06-14 01:17:50.951   142   142 I ActivityManager: Start proc android.process.acore for content provider com.android.providers.contacts/.VoicemailContentProvider: pid=3070 uid=10000 gids={3003, 1015}
06-14 01:17:50.994  3070  3070 I ActivityThread: Pub call_log: com.android.providers.contacts.CallLogProvider
06-14 01:17:51.033  3070  3070 I ActivityThread: Pub com.android.voicemail: com.android.providers.contacts.VoicemailContentProvider
06-14 01:17:51.037  3070  3070 I ActivityThread: Pub user_dictionary: com.android.providers.userdictionary.UserDictionaryProvider
06-14 01:17:51.068  3070  3070 I ActivityThread: Pub com.android.social: com.android.providers.contacts.SocialProvider
06-14 01:17:51.072  3070  3070 I ActivityThread: Pub applications: com.android.providers.applications.ApplicationsProvider
06-14 01:17:51.228  3070  3070 I ActivityThread: Pub contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
06-14 01:17:51.271  3070  3072 D dalvikvm: GC_CONCURRENT freed 344K, 5% free 9192K/9607K, paused 4ms+8ms
06-14 01:17:51.791   142   921 D CountryDetector: The first listener is added
