06-22 13:17:54.035  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/commons/logging/LogSource;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/HttpServerConnection;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/HttpStatus;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/ProtocolVersion;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/HttpVersion;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/MalformedChunkCodingException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/MethodNotSupportedException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/NameValuePair;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/NoHttpResponseException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/ParseException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/ProtocolException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/ReasonPhraseCatalog;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/RequestLine;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/StatusLine;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/TokenIterator;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/UnsupportedHttpVersionException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AUTH;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthScheme;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthSchemeFactory;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthSchemeRegistry;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthScope;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthState;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/AuthenticationException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/BasicUserPrincipal;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/Credentials;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/InvalidCredentialsException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/MalformedChallengeException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/NTCredentials;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/NTUserPrincipal;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/UsernamePasswordCredentials;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/params/AuthPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/params/HttpAbstractParamBean;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/params/AuthParamBean;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/auth/params/AuthParams;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/AuthenticationHandler;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/RedirectException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/CircularRedirectException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/ClientProtocolException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/CookieStore;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/CredentialsProvider;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/HttpClient;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/HttpResponseException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/NonRepeatableRequestException;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/RedirectHandler;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/RequestDirector;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/ResponseHandler;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/UserTokenHandler;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/AbstractHttpEntity;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/StringEntity;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/entity/UrlEncodedFormEntity;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/AbortableHttpRequest;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/message/AbstractHttpMessage;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpUriRequest;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpRequestBase;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpDelete;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpEntityEnclosingRequestBase;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpGet;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpHead;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpOptions;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpPost;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpPut;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/methods/HttpTrace;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/params/CoreConnectionPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/params/CoreProtocolPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/ClientPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/params/CookieSpecPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnConnectionPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnManagerPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnRoutePNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/AllClientPNames;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/AuthPolicy;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/ClientParamBean;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/CookiePolicy;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/params/HttpClientParams;' has an earlier definition; blocking out
06-22 13:17:54.058  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/ClientContext;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/ClientContextConfigurer;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/RequestAddCookies;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/RequestDefaultHeaders;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/RequestProxyAuthentication;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/RequestTargetAuthentication;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/protocol/ResponseProcessCookies;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/utils/CloneUtils;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/utils/URIUtils;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/client/utils/URLEncodedUtils;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/EofSensorWatcher;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/BasicEofSensorWatcher;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/HttpEntityWrapper;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ConnectionReleaseTrigger;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/BasicManagedEntity;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ClientConnectionManager;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ClientConnectionManagerFactory;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ClientConnectionOperator;' has an earlier definition; blocking out
06-22 13:17:54.062  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ClientConnectionRequest;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ConnectTimeoutException;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ConnectionKeepAliveStrategy;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ConnectionPoolTimeoutException;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/EofSensorInputStream;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/HttpHostConnectException;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ManagedClientConnection;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/MultihomePlainSocketFactory;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/OperatedClientConnection;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnConnectionParamBean;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnManagerParamBean;' has an earlier definition; blocking out
06-22 13:17:54.132  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnPerRoute;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnManagerParams$1;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnManagerParams;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnPerRouteBean;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnRouteParamBean;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/params/ConnRouteParams;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/HttpRouteDirector;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/BasicRouteDirector;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/RouteInfo;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/HttpRoute;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/HttpRoutePlanner;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/RouteInfo$LayerType;' has an earlier definition; blocking out
06-22 13:17:54.136  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/RouteInfo$TunnelType;' has an earlier definition; blocking out
06-22 13:17:54.144  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/routing/RouteTracker;' has an earlier definition; blocking out
06-22 13:17:54.144  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/scheme/HostNameResolver;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/scheme/PlainSocketFactory;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/scheme/Scheme;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/scheme/SchemeRegistry;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ssl/X509HostnameVerifier;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ssl/AbstractVerifier;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ssl/AllowAllHostnameVerifier;' has an earlier definition; blocking out
06-22 13:17:54.152  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ssl/BrowserCompatHostnameVerifier;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/ssl/StrictHostnameVerifier;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/conn/util/InetAddressUtils;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/Cookie;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/ClientCookie;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieAttributeHandler;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieIdentityComparator;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieOrigin;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookiePathComparator;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieSpec;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieSpecFactory;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/CookieSpecRegistry;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/MalformedCookieException;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/SM;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/SetCookie;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/SetCookie2;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/cookie/params/CookieSpecParamBean;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/BasicHttpEntity;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/BufferedHttpEntity;' has an earlier definition; blocking out
06-22 13:17:54.156  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/ByteArrayEntity;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/ContentLengthStrategy;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/ContentProducer;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/EntityTemplate;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/FileEntity;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/InputStreamEntity;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/entity/SerializableEntity;' has an earlier definition; blocking out
06-22 13:17:54.160  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/AbstractHttpClientConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/AbstractHttpServerConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/DefaultConnectionReuseStrategy;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/SocketHttpClientConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/DefaultHttpClientConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/DefaultHttpRequestFactory;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/DefaultHttpResponseFactory;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/SocketHttpServerConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/DefaultHttpServerConnection;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/EnglishReasonPhraseCatalog;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/HttpConnectionMetricsImpl;' has an earlier definition; blocking out
06-22 13:17:54.163  9103  9103 D dalvikvm: DexOpt: 'Lorg/apache/http/impl/NoConnectionReuseStrategy;' has an earlier definition; blocking out
