07-19 13:53:57.768 31087 31090 D dalvikvm: GC_CONCURRENT freed 873K, 12% free 12015K/13575K, paused 2ms+4ms
07-19 13:54:02.737    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:54:02.737    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:54:08.202    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:54:08.202    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:54:17.151 32036 32037 D dalvikvm: GC_CONCURRENT freed 565K, 6% free 10434K/11079K, paused 1ms+3ms
07-19 13:54:17.292 31339 31341 D dalvikvm: GC_CONCURRENT freed 417K, 8% free 10157K/11015K, paused 2ms+2ms
07-19 13:54:32.745    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:54:32.745    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:54:36.089    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:54:36.089    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:54:56.905   144  1167 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:54:58.882   144   378 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:55:02.003    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:55:02.003    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:55:02.866   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:55:02.905 31087 31090 D dalvikvm: GC_CONCURRENT freed 875K, 12% free 12016K/13575K, paused 77ms+5ms
07-19 13:55:05.350    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:55:05.350    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:55:13.612   321   322 D dalvikvm: GC_CONCURRENT freed 552K, 17% free 11038K/13191K, paused 10ms+3ms
07-19 13:55:17.370 31339 31341 D dalvikvm: GC_CONCURRENT freed 390K, 8% free 10186K/11015K, paused 2ms+8ms
07-19 13:55:17.530 31339 31341 D dalvikvm: GC_CONCURRENT freed 207K, 6% free 10424K/11015K, paused 7ms+3ms
07-19 13:55:25.171 32604 32617 I PhoneLab-: Service Running
07-19 13:55:25.210 32604 32617 I PhoneLab-LoggerService: app_37    1395  1     1432   984   c00f181c 400107b4 S logcat
07-19 13:55:25.214 32604 32617 I PhoneLab-LoggerService: Logcat pid from database 1395
07-19 13:55:25.214 32604 32617 I PhoneLab-LoggerService: Logcat process found 1395
07-19 13:55:25.214 32604 32617 I PhoneLab-LoggerService: Checking Threshold
07-19 13:55:25.214 32604 32617 I PhoneLab-LoggerService: Starting to rename files
07-19 13:55:25.214 32604 32617 I PhoneLab-LoggerService: Files found .. 2
07-19 13:55:25.218 32604 32617 I PhoneLab-LoggerService: File 1 log.out.1
07-19 13:55:25.272 32604 32617 I PhoneLab-LoggerService: Renamed successfully
07-19 13:55:26.807    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:55:26.807    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:55:30.620    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:55:30.620    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:55:37.296    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:55:37.296    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:55:42.780    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:55:42.780    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:56:04.194   144 12390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:56:05.151   144  1168 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:56:05.163   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:05.163   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 13:56:05.163   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:07.538    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:56:07.538    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:56:13.003    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:56:13.007    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:56:14.233   144   390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:56:15.214   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:15.214   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 13:56:15.214   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:17.288 32036 32037 D dalvikvm: GC_CONCURRENT freed 516K, 6% free 10430K/11079K, paused 26ms+3ms
07-19 13:56:17.432 31339 31341 D dalvikvm: GC_CONCURRENT freed 714K, 8% free 10221K/11015K, paused 6ms+3ms
07-19 13:56:23.038   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:23.038   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 13:56:23.038   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:23.151   144 12390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:56:31.265   144   390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 13:56:33.362   215   217 D dalvikvm: GC_CONCURRENT freed 455K, 57% free 9949K/22727K, paused 47ms+3ms
07-19 13:56:37.487   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:37.487   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 13:56:37.487   346   346 D SAN_SERVICE: *******************************************
07-19 13:56:46.999    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 13:56:46.999    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 13:56:50.350    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 13:56:50.350    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 13:57:08.460 32650 32652 D dalvikvm: GC_CONCURRENT freed 305K, 5% free 9675K/10119K, paused 8ms+35ms
07-19 13:57:08.640   144   146 D dalvikvm: GC_CONCURRENT freed 1886K, 27% free 18594K/25415K, paused 15ms+15ms
07-19 13:57:08.643   144   174 I ActivityManager: Start proc com.google.android.maps.mytracks for service com.google.android.maps.mytracks/com.google.android.apps.mytracks.services.RemoveTempFilesService: pid=539 uid=10072 gids={3002, 3001, 3003, 1015}
07-19 13:57:08.940   539   539 I ActivityThread: Pub com.google.android.maps.mytracks.search: com.google.android.apps.mytracks.content.SearchEngineProvider
07-19 13:57:08.956   539   539 I ActivityThread: Pub com.google.android.maps.mytracks: com.google.android.apps.mytracks.content.MyTracksProvider
07-19 13:57:09.007 32650   538 W Gmail   : Successful index run, cancel next scheduled index run
07-19 13:57:09.026   539   539 D MyTracks: Enabling strict mode
07-19 13:57:09.272   539   540 D dalvikvm: GC_CONCURRENT freed 330K, 5% free 9182K/9607K, paused 13ms+5ms
07-19 13:57:09.393   539   539 D StrictMode: StrictMode policy violation; ~duration=279 ms: android.os.StrictMode$StrictModeDiskWriteViolation: policy=21 violation=1
07-19 14:05:25.328 32604 32617 I PhoneLab-LoggerService: Files found .. 2
07-19 14:05:30.355    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 14:05:30.355    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 14:05:31.457 31087 31090 D dalvikvm: GC_CONCURRENT freed 914K, 12% free 12031K/13575K, paused 4ms+4ms
07-19 14:05:35.820    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 14:05:35.820    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 14:05:40.836   854   857 D dalvikvm: GC_CONCURRENT freed 485K, 6% free 10390K/10951K, paused 5ms+3ms
07-19 14:05:41.144 31339 31341 D dalvikvm: GC_CONCURRENT freed 492K, 8% free 10240K/11015K, paused 14ms+3ms
07-19 14:06:00.062   144 14994 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:00.894   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:00.894   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:00.894   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:01.125   144 15767 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:01.133   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:01.133   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:01.133   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:08.148   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:08.148   346   346 D SAN_SERVICE: DM App Phone Service State - 1
07-19 14:06:08.148   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:11.035   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:11.035   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:11.035   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:11.129   144 13425 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:11.390   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:11.390   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:11.390   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:12.117   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:12.117   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:12.117   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:14.890   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:14.890   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:14.890   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:16.113   144 14994 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:22.394   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:22.394   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:22.394   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:40.945 31339 31341 D dalvikvm: GC_CONCURRENT freed 448K, 8% free 10180K/11015K, paused 3ms+2ms
07-19 14:06:49.566   144   317 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:50.269    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 14:06:50.269    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 14:06:55.578   144   378 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:55.730    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 14:06:55.730    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 14:06:56.605   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:06:56.871   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:56.871   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:56.871   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:57.004   144   146 D dalvikvm: GC_CONCURRENT freed 1838K, 27% free 18600K/25415K, paused 22ms+9ms
07-19 14:06:57.082   854   857 D dalvikvm: GC_CONCURRENT freed 430K, 6% free 10382K/10951K, paused 8ms+2ms
07-19 14:06:57.605   346   346 D SAN_SERVICE: *******************************************
07-19 14:06:57.605   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:06:57.605   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:02.222   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:02.222   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:02.222   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:06.340   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:06.340   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:06.340   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:12.605   144   317 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:13.613   144   378 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:17.633   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:21.656   144  6618 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:21.672   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:21.672   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:21.672   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:23.472 24399 24401 D dalvikvm: GC_CONCURRENT freed 536K, 7% free 10685K/11399K, paused 3ms+4ms
07-19 14:07:23.586   144 14994 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:25.172 32604 32617 I PhoneLab-: Service Running
07-19 14:07:25.289 32604 32607 D dalvikvm: GC_CONCURRENT freed 466K, 6% free 9102K/9671K, paused 2ms+1ms
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: app_37    1395  1     1432   980   c00f181c 400107b4 S logcat
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: Logcat pid from database 1395
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: Logcat process found 1395
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: Checking Threshold
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: Starting to rename files
07-19 14:07:25.308 32604 32617 I PhoneLab-LoggerService: Files found .. 2
07-19 14:07:34.672   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:34.672   346   346 D SAN_SERVICE: DM App Phone Service State - 1
07-19 14:07:34.672   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:35.750   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:35.750   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:35.750   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:35.871   346   348 D dalvikvm: GC_CONCURRENT freed 886K, 10% free 11974K/13191K, paused 8ms+11ms
07-19 14:07:36.664   144   342 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:36.668   346   346 D SystemClock: Setting time of day to sec=1342721256
07-19 14:07:36.175 32735 32761 V AlarmClock: AlarmInitReceiver finished
07-19 14:07:36.569   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:36.569   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:36.569   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:37.132   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:37.132   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:37.132   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:40.077   144   390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:40.089   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:40.089   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:40.089   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:40.308 31339 31341 D dalvikvm: GC_CONCURRENT freed 391K, 8% free 10184K/11015K, paused 2ms+2ms
07-19 14:07:46.011   144   388 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:07:51.835   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:51.835   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:07:51.835   346   346 D SAN_SERVICE: *******************************************
07-19 14:07:55.577   144  1167 D dalvikvm: GC_EXPLICIT freed 1363K, 27% free 18593K/25415K, paused 3ms+10ms
07-19 14:08:11.866 32583 32597 D GetStringObjTask: retrieving from url = http://www.chess.com/api/get_move_status?id=5HHjW9WUGa%2Bcu1LUwnVJPxTIWxmEve4VdkRnRyg7b5Ch69JH2Z5aB%2B7eGuFw8K2uFx47KFsdE3JRdR3Mzv0PkZOj6eZ8N73BvxmEERrzXjMNRo80rkLyJAUTh0iqof4n
07-19 14:08:12.386 32583 32597 D GetStringObjTask: WebRequest SERVER RESPONSE: Success+0
07-19 14:08:40.327   854   857 D dalvikvm: GC_CONCURRENT freed 545K, 6% free 10393K/11015K, paused 2ms+2ms
07-19 14:08:41.073   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:08:41.108   346   346 D SAN_SERVICE: *******************************************
07-19 14:08:41.108   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:08:41.108   346   346 D SAN_SERVICE: *******************************************
07-19 14:08:44.796   346   346 D SAN_SERVICE: *******************************************
07-19 14:08:44.796   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:08:44.796   346   346 D SAN_SERVICE: *******************************************
07-19 14:08:45.151 24399 24401 D dalvikvm: GC_CONCURRENT freed 481K, 7% free 10656K/11399K, paused 22ms+4ms
07-19 14:08:47.616   144   169 I ActivityManager: Start proc com.google.android.gm for service com.google.android.gm/.provider.MailSyncAdapterService: pid=939 uid=10075 gids={3003, 1015}
07-19 14:08:47.636    79    79 D dalvikvm: GC_EXPLICIT freed 37K, 4% free 9027K/9347K, paused 4ms+2ms
07-19 14:08:47.690    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9027K/9347K, paused 4ms+3ms
07-19 14:08:47.722    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9027K/9347K, paused 2ms+2ms
07-19 14:08:47.948   939   939 I ActivityThread: Pub gmail-ls: com.google.android.gm.provider.MailProvider
07-19 14:08:48.050   939   939 I ActivityThread: Pub com.google.android.gm: com.google.android.gm.provider.PublicContentProvider
07-19 14:08:48.116   939   939 I ActivityThread: Pub com.google.android.gmail.SuggestionProvider: com.google.android.gm.SuggestionsProvider
07-19 14:08:48.370   939   940 D dalvikvm: GC_CONCURRENT freed 221K, 4% free 9253K/9607K, paused 24ms+2ms
07-19 14:08:48.589   144 14994 I ActivityManager: Process com.android.sprintmenu (pid 32154) has died.
07-19 14:08:48.589   144 14994 W ActivityManager: Scheduling restart of crashed service com.android.sprintmenu/.HiddenPhoneService in 5000ms
07-19 14:08:48.780   144  6618 I ActivityManager: Process com.xabber.androiddev (pid 32222) has died.
07-19 14:08:48.784   144  6618 W ActivityManager: Scheduling restart of crashed service com.xabber.androiddev/com.xabber.android.service.XMPPService in 14809ms
07-19 14:08:48.812   939   957 I Gmail   : calculateUnknownSyncRationalesAndPurgeInBackground: queueing
07-19 14:08:48.843   939   957 I Gmail   : calculateUnknownSyncRationalesAndPurgeInBackground: queueing
07-19 14:08:48.862   939   955 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 3327939, normalSync: true
07-19 14:08:48.921   939   940 D dalvikvm: GC_CONCURRENT freed 228K, 4% free 9437K/9799K, paused 2ms+4ms
07-19 14:08:48.944   939   957 I Gmail   : calculateUnknownSyncRationalesAndPurgeInBackground: running
07-19 14:08:48.952   939   957 I Gmail   : calculateUnknownSyncRationalesAndPurgeInBackground: running
07-19 14:08:49.679   939   940 D dalvikvm: GC_CONCURRENT freed 320K, 5% free 9543K/9991K, paused 3ms+3ms
07-19 14:08:50.089   144 13425 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:08:50.339   939   955 D dalvikvm: GC_EXPLICIT freed 367K, 5% free 9534K/9991K, paused 3ms+3ms
07-19 14:08:50.347   939   955 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 3328128, normalSync: true
07-19 14:08:50.351   939   955 I Gmail   : lowestBackward conversation id 0
07-19 14:08:53.644   144   161 I ActivityManager: Start proc com.android.sprintmenu for service com.android.sprintmenu/.HiddenPhoneService: pid=962 uid=1001 gids={3002, 3001, 3003, 1015}
07-19 14:09:01.319   215   217 D dalvikvm: GC_CONCURRENT freed 405K, 56% free 10203K/22727K, paused 8ms+3ms
07-19 14:09:03.667   979   979 D dalvikvm: Late-enabling CheckJNI
07-19 14:09:03.671   144   161 I ActivityManager: Start proc com.xabber.androiddev for service com.xabber.androiddev/com.xabber.android.service.XMPPService: pid=979 uid=10063 gids={3003, 1015}
07-19 14:09:03.683   979   979 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 9...
07-19 14:09:03.991   979   981 D dalvikvm: GC_CONCURRENT freed 204K, 3% free 9327K/9607K, paused 5ms+2ms
07-19 14:09:04.030   979   979 D dalvikvm: GC_FOR_ALLOC freed 308K, 5% free 9457K/9927K, paused 15ms
07-19 14:09:04.132   979   981 D dalvikvm: GC_CONCURRENT freed 190K, 3% free 9789K/10055K, paused 1ms+2ms
07-19 14:09:04.300   979   981 D dalvikvm: GC_CONCURRENT freed 269K, 4% free 10080K/10439K, paused 2ms+2ms
07-19 14:09:04.444   979   979 I com.xabber.android.service.XMPPService@4140da98: onCreate
07-19 14:09:04.448   979   979 I com.xabber.android.data.Application@41350630: onStart
07-19 14:09:04.476   979   993 I com.xabber.android.data.LogManager@413532f8: onLoad
07-19 14:09:04.538   979   981 D dalvikvm: GC_CONCURRENT freed 311K, 5% free 10181K/10631K, paused 2ms+2ms
07-19 14:09:04.933   979   981 D dalvikvm: GC_CONCURRENT freed 209K, 4% free 10412K/10759K, paused 2ms+3ms
07-19 14:09:05.351   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:05.351   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:09:05.351   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:06.108   144 12390 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:06.151   979   981 D dalvikvm: GC_CONCURRENT freed 287K, 4% free 10543K/10951K, paused 2ms+2ms
07-19 14:09:06.722   979   981 D dalvikvm: GC_CONCURRENT freed 337K, 5% free 10620K/11079K, paused 2ms+2ms
07-19 14:09:08.628   979   981 D dalvikvm: GC_CONCURRENT freed 358K, 5% free 10720K/11207K, paused 4ms+2ms
07-19 14:09:12.612 31399 31402 D dalvikvm: GC_CONCURRENT freed 388K, 6% free 9830K/10439K, paused 8ms+4ms
07-19 14:09:13.093   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:14.116   144 13425 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:15.815   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:15.815   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:09:15.815   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:23.155   144  1168 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:25.198 32604 32617 I PhoneLab-: Service Running
07-19 14:09:25.315 32604 32617 I PhoneLab-LoggerService: app_37    1395  1     1432   980   c00f181c 400107b4 S logcat
07-19 14:09:25.315 32604 32617 I PhoneLab-LoggerService: Logcat pid from database 1395
07-19 14:09:25.315 32604 32617 I PhoneLab-LoggerService: Logcat process found 1395
07-19 14:09:25.319 32604 32617 I PhoneLab-LoggerService: Checking Threshold
07-19 14:09:25.319 32604 32617 I PhoneLab-LoggerService: Starting to rename files
07-19 14:09:25.319 32604 32617 I PhoneLab-LoggerService: Files found .. 2
07-19 14:09:27.897 24399 24401 D dalvikvm: GC_CONCURRENT freed 429K, 7% free 10655K/11399K, paused 7ms+5ms
07-19 14:09:33.151   144  1168 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:39.128   144 15767 I ActivityManager: Process com.google.android.maps.mytracks (pid 539) has died.
07-19 14:09:40.562 31339 31341 D dalvikvm: GC_CONCURRENT freed 436K, 8% free 10146K/11015K, paused 14ms+2ms
07-19 14:09:40.796 31339 31341 D dalvikvm: GC_CONCURRENT freed 327K, 8% free 10207K/11015K, paused 8ms+5ms
07-19 14:09:40.940 31339 31341 D dalvikvm: GC_CONCURRENT freed 186K, 6% free 10407K/11015K, paused 7ms+2ms
07-19 14:09:50.155   144 15767 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:51.093   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:51.093   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:09:51.093   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:51.190   144  6618 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:54.187   144  1167 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:54.257    81   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
07-19 14:09:54.257    81   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
07-19 14:09:57.589    81   122 D AudioHardware: AudioHardware pcm playback is going to standby.
07-19 14:09:57.589    81   122 D AudioHardware: closePcmOut_l() mPcmOpenCnt: 1
07-19 14:09:58.679   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:58.679   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:09:58.679   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:59.198   144  1168 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:09:59.206   346   346 D SAN_SERVICE: *******************************************
07-19 14:09:59.206   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:09:59.206   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:01.319   144   342 D dalvikvm: GC_EXPLICIT freed 1345K, 27% free 18593K/25415K, paused 11ms+10ms
07-19 14:10:01.347   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:01.347   346   346 D SAN_SERVICE: DM App Phone Service State - 1
07-19 14:10:01.347   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:03.296   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:03.296   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:10:03.296   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:03.417   854   857 D dalvikvm: GC_CONCURRENT freed 389K, 6% free 10390K/11015K, paused 2ms+2ms
07-19 14:10:04.206   144   155 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:10:04.694   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:04.694   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:10:04.694   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:05.233   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:05.233   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:10:05.233   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:08.229   144   317 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:10:08.249   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:08.249   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:10:08.249   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:15.218   144 14192 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
07-19 14:10:20.507   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:20.507   346   346 D SAN_SERVICE: DM App Phone Service State - 0
07-19 14:10:20.507   346   346 D SAN_SERVICE: *******************************************
07-19 14:10:38.198   144   156 I ActivityManager: Process com.google.android.talk (pid 32536) has died.
07-19 14:10:40.550 31339 31341 D dalvikvm: GC_CONCURRENT freed 665K, 7% free 10254K/11015K, paused 2ms+3ms
07-19 14:10:51.897 24399 24401 D dalvikvm: GC_CONCURRENT freed 450K, 7% free 10627K/11399K, paused 38ms+4ms
07-19 14:10:55.933   144   201 D ConnectivityService: ConnectivityChange for WIMAX: DISCONNECTED/SCANNING
07-19 14:10:55.933   144   201 D ConnectivityService: Attempting to switch to mobile
07-19 14:10:55.933   144   201 D ConnectivityService: Attempting to switch to WIFI
