04-16 19:37:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:37:44.640   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:37:44.660   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 19:37:44.707   974   976 D dalvikvm: GC_CONCURRENT freed 461K, 15% free 9268K/10887K, paused 2ms+3ms
04-16 19:37:44.714   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 19:37:44.714   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 19:37:44.730   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 19:37:44.730   974   974 I PhoneLab-Locks: wake lock released
04-16 19:37:44.734   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 19:37:44.734   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:37:44.734   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:37:44.738   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 19:37:44.738   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:37:44.742   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 91
04-16 19:37:44.742   974   974 I PhoneLab-Locks: wake lock released
04-16 19:37:44.746   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 19:37:44.746   974   974 I PhoneLab-Locks: wake lock released
04-16 19:39:26.558  1081 25806 V PicasaContentProvider: querySettings: defaults: {sync_on_wifi_only=1, auto_upload_account_type=null, sync_on_battery=1, sync_picasa_on_wifi_only=1, auto_upload_enabled=0, video_upload_wifi_only=1, sync_on_roaming=0, auto_upload_account_name=null}
04-16 19:39:26.820   764   766 D dalvikvm: GC_CONCURRENT freed 340K, 13% free 10568K/12039K, paused 2ms+3ms
04-16 19:39:27.066   764 25805 W Gmail   : Successful index run, cancel next scheduled index run
04-16 19:39:27.925  1081  1083 D dalvikvm: GC_CONCURRENT freed 349K, 13% free 10113K/11527K, paused 2ms+6ms
04-16 19:39:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:39:27.984   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:39:27.984   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:39:27.984   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:39:27.984   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:39:29.402  1081  1083 D dalvikvm: GC_CONCURRENT freed 429K, 13% free 10071K/11527K, paused 14ms+3ms
04-16 19:39:32.617  1081  1083 D dalvikvm: GC_CONCURRENT freed 363K, 13% free 10109K/11527K, paused 4ms+3ms
04-16 19:39:34.023  1081  1083 D dalvikvm: GC_CONCURRENT freed 366K, 13% free 10143K/11527K, paused 2ms+3ms
04-16 19:39:34.175  1081  1083 D dalvikvm: GC_CONCURRENT freed 408K, 13% free 10135K/11527K, paused 2ms+3ms
04-16 19:39:34.335  1081  1083 D dalvikvm: GC_CONCURRENT freed 390K, 12% free 10145K/11527K, paused 2ms+5ms
04-16 19:39:37.414  1081  1083 D dalvikvm: GC_CONCURRENT freed 418K, 13% free 10116K/11527K, paused 2ms+5ms
04-16 19:39:40.999  1081  1083 D dalvikvm: GC_CONCURRENT freed 264K, 12% free 10258K/11527K, paused 4ms+2ms
04-16 19:39:41.218  1081  1083 D dalvikvm: GC_CONCURRENT freed 366K, 11% free 10299K/11527K, paused 8ms+3ms
04-16 19:39:41.464  1081  1083 D dalvikvm: GC_CONCURRENT freed 278K, 10% free 10412K/11527K, paused 2ms+3ms
04-16 19:39:41.753  1081  1083 D dalvikvm: GC_CONCURRENT freed 356K, 10% free 10441K/11527K, paused 2ms+4ms
04-16 19:39:41.941  1081  1083 D dalvikvm: GC_CONCURRENT freed 416K, 10% free 10413K/11527K, paused 2ms+4ms
04-16 19:39:42.328  1081  1083 D dalvikvm: GC_CONCURRENT freed 382K, 10% free 10448K/11527K, paused 2ms+3ms
04-16 19:39:42.480  1081  1083 D dalvikvm: GC_CONCURRENT freed 300K, 9% free 10550K/11527K, paused 2ms+3ms
04-16 19:39:42.644  1081  1083 D dalvikvm: GC_CONCURRENT freed 395K, 9% free 10553K/11527K, paused 2ms+2ms
04-16 19:39:42.828  1081  1083 D dalvikvm: GC_CONCURRENT freed 393K, 9% free 10557K/11527K, paused 2ms+3ms
04-16 19:39:43.546  1081  1083 D dalvikvm: GC_CONCURRENT freed 865K, 13% free 10077K/11527K, paused 14ms+2ms
04-16 19:39:44.640  1081  1083 D dalvikvm: GC_CONCURRENT freed 382K, 12% free 10181K/11527K, paused 2ms+3ms
04-16 19:39:45.082   473   476 D dalvikvm: GC_CONCURRENT freed 333K, 9% free 10116K/11079K, paused 2ms+3ms
04-16 19:39:45.792  1081  1083 D dalvikvm: GC_CONCURRENT freed 383K, 12% free 10250K/11527K, paused 2ms+5ms
04-16 19:39:47.277  1081  1083 D dalvikvm: GC_CONCURRENT freed 538K, 13% free 10110K/11527K, paused 2ms+11ms
04-16 19:39:51.195   473   476 D dalvikvm: GC_CONCURRENT freed 685K, 12% free 9817K/11079K, paused 2ms+2ms
04-16 19:39:53.007  1081  1083 D dalvikvm: GC_CONCURRENT freed 374K, 12% free 10180K/11527K, paused 14ms+2ms
04-16 19:39:53.070   473   476 D dalvikvm: GC_CONCURRENT freed 126K, 9% free 10087K/11079K, paused 2ms+6ms
04-16 19:40:26.964  1209  1220 D dalvikvm: GC_EXPLICIT freed 324K, 5% free 9384K/9863K, paused 2ms+2ms
04-16 19:40:27.050   473   476 D dalvikvm: GC_CONCURRENT freed 651K, 12% free 9825K/11079K, paused 1ms+7ms
04-16 19:41:15.570   145   161 V BackupManagerService: Running a backup pass
04-16 19:41:15.585   145   214 V BackupManagerService: Backup requested but nothing pending
04-16 19:41:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:41:27.999   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:41:27.999   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:41:27.999   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:41:27.999   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:42:44.749   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:42:44.765   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 19:42:44.804   974   976 D dalvikvm: GC_CONCURRENT freed 533K, 16% free 9246K/10887K, paused 1ms+2ms
04-16 19:42:44.824   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 19:42:44.824   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 19:42:44.828   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 19:42:44.832   974   974 I PhoneLab-Locks: wake lock released
04-16 19:42:44.832   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 19:42:44.832   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:42:44.835   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:42:44.839   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 19:42:44.839   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:42:44.843   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 92
04-16 19:42:44.843   974   974 I PhoneLab-Locks: wake lock released
04-16 19:42:44.843   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 19:42:44.843   974   974 I PhoneLab-Locks: wake lock released
04-16 19:43:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:43:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:43:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:43:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:43:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:45:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:45:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:45:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:45:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:45:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:47:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:47:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:47:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:47:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:47:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:47:28.011   974   976 D dalvikvm: GC_CONCURRENT freed 458K, 16% free 9216K/10887K, paused 2ms+2ms
04-16 19:47:44.851   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:47:44.875   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 19:47:44.917   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 19:47:44.917   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 19:47:44.929   974   976 D dalvikvm: GC_CONCURRENT freed 455K, 15% free 9273K/10887K, paused 1ms+3ms
04-16 19:47:44.933   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 19:47:44.933   974   974 I PhoneLab-Locks: wake lock released
04-16 19:47:44.937   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 19:47:44.937   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:47:44.941   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:47:44.941   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 19:47:44.941   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:47:44.957   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 93
04-16 19:47:44.957   974   974 I PhoneLab-Locks: wake lock released
04-16 19:47:44.957   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 19:47:44.957   974   974 I PhoneLab-Locks: wake lock released
04-16 19:49:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:49:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:49:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:49:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:49:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:51:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:51:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:51:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:51:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:51:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:52:05.144   145   147 D dalvikvm: GC_CONCURRENT freed 1339K, 16% free 14850K/17479K, paused 2ms+6ms
04-16 19:52:44.953   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:52:44.976   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 19:52:45.054   974   976 D dalvikvm: GC_CONCURRENT freed 511K, 15% free 9269K/10887K, paused 1ms+5ms
04-16 19:52:45.070   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 19:52:45.070   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 19:52:45.082   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 19:52:45.082   974   974 I PhoneLab-Locks: wake lock released
04-16 19:52:45.082   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 19:52:45.082   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:52:45.085   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:52:45.089   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 19:52:45.089   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:52:45.093   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 93
04-16 19:52:45.093   974   974 I PhoneLab-Locks: wake lock released
04-16 19:52:45.093   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 19:52:45.093   974   974 I PhoneLab-Locks: wake lock released
04-16 19:53:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:53:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:53:27.992   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:53:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:53:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:53:42.125   764 25873 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480564, normalSync: true
04-16 19:53:42.234   145  6878 D dalvikvm: GC_EXPLICIT freed 242K, 16% free 14735K/17479K, paused 3ms+5ms
04-16 19:53:42.957   764   766 D dalvikvm: GC_CONCURRENT freed 449K, 13% free 10509K/12039K, paused 13ms+2ms
04-16 19:53:44.046   764 25873 D dalvikvm: GC_EXPLICIT freed 261K, 13% free 10520K/12039K, paused 2ms+3ms
04-16 19:53:44.050   764 25873 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480602, normalSync: true
04-16 19:53:44.796   764   766 D dalvikvm: GC_CONCURRENT freed 413K, 12% free 10612K/12039K, paused 2ms+7ms
04-16 19:53:44.847   764   766 D dalvikvm: GC_CONCURRENT freed 473K, 12% free 10653K/12039K, paused 2ms+3ms
04-16 19:53:44.898   764   766 D dalvikvm: GC_CONCURRENT freed 416K, 11% free 10770K/12039K, paused 2ms+3ms
04-16 19:53:44.984   764   766 D dalvikvm: GC_CONCURRENT freed 419K, 10% free 10911K/12039K, paused 2ms+14ms
04-16 19:53:45.355   764 25873 D dalvikvm: GC_EXPLICIT freed 425K, 12% free 10691K/12039K, paused 2ms+3ms
04-16 19:53:45.359   764 25873 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480603, normalSync: true
04-16 19:53:45.371   764 25873 W Gmail   : Scheduling index for 300000 ms from now
04-16 19:53:45.437   764 25878 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480603, normalSync: true
04-16 19:53:45.890   764 25878 D dalvikvm: GC_EXPLICIT freed 297K, 13% free 10515K/12039K, paused 2ms+4ms
04-16 19:53:45.894   764 25878 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480603, normalSync: true
04-16 19:53:45.906   764 25878 W Gmail   : Scheduling index for 300000 ms from now
04-16 19:55:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:55:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:55:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:55:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:55:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:57:03.484   764 25883 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480603, normalSync: true
04-16 19:57:04.367   764 25883 D dalvikvm: GC_EXPLICIT freed 326K, 13% free 10514K/12039K, paused 2ms+4ms
04-16 19:57:04.371   764 25883 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480654, normalSync: true
04-16 19:57:04.937   764 25883 D dalvikvm: GC_EXPLICIT freed 159K, 13% free 10520K/12039K, paused 2ms+3ms
04-16 19:57:04.941   764 25883 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480654, normalSync: true
04-16 19:57:04.953   764 25883 W Gmail   : Scheduling index for 300000 ms from now
04-16 19:57:04.972   764 25883 I Gmail   : Sending notification intent: Intent { act=android.intent.action.PROVIDER_CHANGED dat=content://gmail-ls/unread/^i (has extras) }
04-16 19:57:05.121   764 25883 I Gmail   : Sending notification intent: Intent { act=android.intent.action.PROVIDER_CHANGED dat=content://gmail-ls/unread/^iim (has extras) }
04-16 19:57:05.187   764 25887 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480654, normalSync: true
04-16 19:57:05.628   764 25887 D dalvikvm: GC_EXPLICIT freed 146K, 13% free 10521K/12039K, paused 3ms+4ms
04-16 19:57:05.636   764 25887 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480654, normalSync: true
04-16 19:57:05.644   764 25887 W Gmail   : Scheduling index for 300000 ms from now
04-16 19:57:27.941   974  1149 I PhoneLab-: Service Running
04-16 19:57:28.011   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:57:28.011   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:57:28.011   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:57:28.011   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 19:57:45.101   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:57:45.113   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 19:57:45.164   974   976 D dalvikvm: GC_CONCURRENT freed 534K, 16% free 9246K/10887K, paused 2ms+5ms
04-16 19:57:45.183   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 19:57:45.183   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 19:57:45.191   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 19:57:45.191   974   974 I PhoneLab-Locks: wake lock released
04-16 19:57:45.195   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 19:57:45.195   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:57:45.195   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:57:45.199   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 19:57:45.199   974   974 I PhoneLab-Locks: wake lock acquired
04-16 19:57:45.203   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 94
04-16 19:57:45.203   974   974 I PhoneLab-Locks: wake lock released
04-16 19:57:45.207   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 19:57:45.207   974   974 I PhoneLab-Locks: wake lock released
04-16 19:59:27.945   974  1149 I PhoneLab-: Service Running
04-16 19:59:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 19:59:27.992   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 19:59:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 19:59:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:00:48.250   270   803 I EventLogService: Aggregate from 1334619048161 (log), 1334619048161 (data)
04-16 20:00:48.339   270   272 D dalvikvm: GC_CONCURRENT freed 400K, 8% free 10481K/11335K, paused 2ms+3ms
04-16 20:01:27.941   974  1149 I PhoneLab-: Service Running
04-16 20:01:28.007   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 20:01:28.007   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 20:01:28.007   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 20:01:28.007   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:01:28.019   974   976 D dalvikvm: GC_CONCURRENT freed 442K, 16% free 9211K/10887K, paused 2ms+2ms
04-16 20:02:45.222   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:02:45.246   974   985 D dalvikvm: GC_EXPLICIT freed 29K, 16% free 9186K/10887K, paused 1ms+2ms
04-16 20:02:45.250   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 20:02:45.308   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 20:02:45.308   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 20:02:45.316   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 20:02:45.316   974   976 D dalvikvm: GC_CONCURRENT freed 333K, 14% free 9364K/10887K, paused 2ms+3ms
04-16 20:02:45.316   974   974 I PhoneLab-Locks: wake lock released
04-16 20:02:45.320   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 20:02:45.320   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:02:45.324   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:02:45.339   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 20:02:45.339   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:02:45.351   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 94
04-16 20:02:45.351   974   974 I PhoneLab-Locks: wake lock released
04-16 20:02:45.351   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 20:02:45.351   974   974 I PhoneLab-Locks: wake lock released
04-16 20:03:27.945   974  1149 I PhoneLab-: Service Running
04-16 20:03:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 20:03:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 20:03:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 20:03:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:04:52.105   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:04:52.136   974 25919 I PhoneLab-PeriodicCheckService: User info is synched
04-16 20:04:52.140   974 25919 I PhoneLab-PeriodicCheckService: Logger Service is running
04-16 20:04:52.140   974 25919 I PhoneLab-Locks: wake lock acquired
04-16 20:04:52.144   974   974 I PhoneLab-UploadLogs: Transfering log files now
04-16 20:04:52.144   974   974 I PhoneLab-UploadLogs: No log files to transfer
04-16 20:04:52.144   974   974 I PhoneLab-Locks: wake lock released
04-16 20:04:52.144   974   974 I PhoneLab-UploadLogs: OnStartCommand
04-16 20:04:52.144   974 25919 I PhoneLab-PeriodicCheckService: Rescheduling periodic checking...
04-16 20:04:52.144   974 25919 I PhoneLab-Locks: wake lock released
04-16 20:05:27.945   974  1149 I PhoneLab-: Service Running
04-16 20:05:28.003   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 20:05:28.003   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 20:05:28.003   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 20:05:28.003   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:06:26.128   145   147 D dalvikvm: GC_CONCURRENT freed 1244K, 16% free 14832K/17479K, paused 19ms+7ms
04-16 20:07:27.945   974  1149 I PhoneLab-: Service Running
04-16 20:07:27.996   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 20:07:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 20:07:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 20:07:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:07:45.351   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:07:45.355   974   974 I PhoneLab-StatusMonitor: Status Monitoring is started
04-16 20:07:45.398   974   976 D dalvikvm: GC_CONCURRENT freed 614K, 15% free 9261K/10887K, paused 2ms+2ms
04-16 20:07:45.410   974   974 I PhoneLab-StatusMonitor: Value: 5 - unit: min
04-16 20:07:45.410   974   974 I PhoneLab-StatusMonitor: Running interval: 300000
04-16 20:07:45.425   974   974 I PhoneLab-StatusMonitor: Rescheduling status monitoring...
04-16 20:07:45.425   974   974 I PhoneLab-Locks: wake lock released
04-16 20:07:45.425   974   974 I PhoneLab-StatusMonitorLocation: Learning Location
04-16 20:07:45.425   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:07:45.429   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:07:45.433   974   974 I PhoneLab-StatusMonitorLocation: Learning Signal Strgth
04-16 20:07:45.433   974   974 I PhoneLab-Locks: wake lock acquired
04-16 20:07:45.437   974   974 I PhoneLab-StatusMonitorBattery: Battery_level: 94
04-16 20:07:45.437   974   974 I PhoneLab-Locks: wake lock released
04-16 20:07:45.437   974   974 I PhoneLab-StatusMonitorSignal: Signal_Strength: -86 asu: 14
04-16 20:07:45.437   974   974 I PhoneLab-Locks: wake lock released
04-16 20:09:00.085   215   217 D dalvikvm: GC_CONCURRENT freed 380K, 17% free 9644K/11591K, paused 1ms+3ms
04-16 20:09:26.773   764   766 D dalvikvm: GC_CONCURRENT freed 341K, 13% free 10572K/12039K, paused 2ms+3ms
04-16 20:09:26.953   764   766 D dalvikvm: GC_CONCURRENT freed 382K, 12% free 10608K/12039K, paused 2ms+3ms
04-16 20:09:27.945   974  1149 I PhoneLab-: Service Running
04-16 20:09:27.992   974  1149 I PhoneLab-LoggerService: app_34    1153  974   1444   1072  c00f1758 400c6794 S logcat
04-16 20:09:27.996   974  1149 I PhoneLab-LoggerService: Logcat pid from database 1153
04-16 20:09:27.996   974  1149 I PhoneLab-LoggerService: Logcat process found 1153
04-16 20:09:27.996   974  1149 I PhoneLab-LoggerService: Checking Threshold
04-16 20:09:29.175   764 25925 W Gmail   : Successful index run, cancel next scheduled index run
04-16 20:10:18.789   764 25929 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480654, normalSync: true
04-16 20:10:20.640   764 25929 D dalvikvm: GC_EXPLICIT freed 374K, 13% free 10534K/12039K, paused 3ms+4ms
04-16 20:10:20.652   764 25929 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480714, normalSync: true
04-16 20:10:21.382   764   766 D dalvikvm: GC_CONCURRENT freed 422K, 12% free 10611K/12039K, paused 2ms+6ms
04-16 20:10:21.445   764   766 D dalvikvm: GC_CONCURRENT freed 488K, 12% free 10649K/12039K, paused 2ms+4ms
04-16 20:10:21.511   764   766 D dalvikvm: GC_CONCURRENT freed 334K, 11% free 10773K/12039K, paused 2ms+3ms
04-16 20:10:21.589   764   766 D dalvikvm: GC_CONCURRENT freed 520K, 11% free 10821K/12039K, paused 2ms+3ms
04-16 20:10:21.851   764 25929 D dalvikvm: GC_EXPLICIT freed 564K, 12% free 10710K/12039K, paused 2ms+3ms
04-16 20:10:21.855   764 25929 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480717, normalSync: true
04-16 20:10:21.863   764 25929 W Gmail   : Scheduling index for 300000 ms from now
04-16 20:10:21.941   764 25934 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480717, normalSync: true
04-16 20:10:23.125   764 25934 D dalvikvm: GC_EXPLICIT freed 316K, 13% free 10514K/12039K, paused 2ms+3ms
04-16 20:10:23.128   764 25934 I Gmail   : MainSyncRequestProto: lowestBkwdConvoId: 0, highestHandledServerOp: 2480717, normalSync: true
04-16 20:10:23.140   764 25934 W Gmail   : Scheduling index for 300000 ms from now
04-16 20:11:27.941   974  1149 I PhoneLab-: Service Running
