06-18 16:00:43.754  2190  2380 D Bible - E/Misc: couldn't load widget VOD data
06-18 16:00:43.757  2190  2380 D Bible - E/Misc: YouVersionApiException: Connection to http://api.youversion.com refused
06-18 16:00:43.761  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:120)
06-18 16:00:43.836  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:43.836  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:43.843  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:43.843  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:43.843  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:43.847  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:43.847  2190  2192 D dalvikvm: GC_CONCURRENT freed 444K, 7% free 9740K/10375K, paused 2ms+2ms
06-18 16:00:43.851  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:43.851  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:43.851  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:43.855  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:43.859  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:43.863  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:43.863  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:43.863  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:43.867  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:43.867  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:43.867  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:43.867  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:43.871  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:43.871  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:43.875  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:43.875  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:43.875  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:43.875  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:43.879  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:43.879  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:43.879  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:43.882  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:43.882  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:43.882  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:43.882  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:43.886  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:43.886  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:43.886  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:43.890  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:43.890  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:43.890  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:43.890  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:43.894  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:43.894  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:43.894  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:43.898  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:43.898  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:43.898  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:43.902  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:43.902  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:43.902  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:43.902  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:43.906  2190  2380 D Bible - E/Misc: SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:43.906  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-18 16:00:43.906  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:43.906  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:43.910  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:43.910  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:43.910  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:43.914  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:43.914  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:43.914  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:43.918  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:43.918  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:43.918  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:43.921  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:43.921  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:43.921  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:43.925  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:43.925  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:43.925  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:43.925  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:43.929  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:43.929  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:43.929  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:43.933  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:43.933  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:43.933  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:43.933  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:43.937  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:43.937  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:43.937  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:43.937  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:43.941  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:43.941  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:43.941  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:43.945  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:43.945  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:43.945  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:43.949  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:43.949  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:43.949  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:43.949  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:43.953  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:43.953  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:43.953  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:43.957  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:43.972  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:43.976  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:43.980  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:43.980  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:43.984  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:43.988  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:43.988  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:43.988  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:44.004  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:44.007  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:44.007  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:44.015  2190  2192 D dalvikvm: GC_CONCURRENT freed 432K, 7% free 9741K/10375K, paused 1ms+2ms
06-18 16:00:44.015  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:44.015  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:44.019  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:44.019  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:44.019  2190  2380 D Bible - E/Misc: ConnectException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:44.019  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:181)
06-18 16:00:44.027  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:44.031  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:44.031  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:44.031  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:44.031  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:44.035  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:44.035  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:44.035  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:44.035  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:44.039  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:44.039  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:44.039  2190  2380 D Bible - E/Misc: SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:44.043  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-18 16:00:44.043  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:44.043  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:44.046  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:44.046  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:44.046  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:44.046  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:44.050  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:44.050  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:44.050  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:44.050  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:44.054  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:44.054  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:44.054  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:44.058  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:44.058  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:44.058  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:44.062  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:44.062  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:44.062  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:44.066  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:44.066  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:44.066  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:44.066  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:44.070  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:44.070  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:44.070  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:44.074  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:44.074  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:44.074  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:44.074  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:44.078  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-18 16:00:44.078  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-18 16:00:44.078  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-18 16:00:44.078  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:124)
06-18 16:00:44.082  2190  2380 D Bible - E/Misc: 	js.a(SourceFile:87)
06-18 16:00:44.082  2190  2380 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-18 16:00:44.082  2190  2380 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-18 16:00:44.082  2190  2380 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-18 16:00:44.086  2190  2380 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-18 16:00:44.086  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-18 16:00:44.086  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-18 16:00:44.089  2190  2380 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-18 16:00:44.089  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-18 16:00:44.089  2190  2380 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-18 16:00:44.089  2190  2380 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-18 16:00:44.093  2190  2380 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-18 16:00:44.093  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-18 16:00:44.093  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-18 16:00:44.097  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-18 16:00:44.097  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-18 16:00:44.097  2190  2380 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
