06-18 09:55:00.894   142   194 D NetworkPolicy: applying policy NetworkPolicy[NetworkTemplate: matchRule=MOBILE_ALL, subscriberId=valid]: cycleDay=8, warningBytes=2147483648, limitBytes=-1, lastSnooze=-1 to ifaces [rmnet0]
06-18 09:55:00.902   142   194 D NetworkPolicy: applying policy NetworkPolicy[NetworkTemplate: matchRule=MOBILE_ALL, subscriberId=valid]: cycleDay=8, warningBytes=2147483648, limitBytes=-1, lastSnooze=-1 to ifaces [rmnet0]
06-18 09:55:01.886  7294  7397 D dalvikvm: GC_FOR_ALLOC freed 1126K, 13% free 10672K/12231K, paused 58ms
06-18 09:55:03.882   142   202 D Tethering: MasterInitialState.processMessage what=3
06-18 09:55:03.968   142   159 I ActivityManager: Start proc android.process.media for broadcast com.android.providers.downloads/.DownloadReceiver: pid=7399 uid=10012 gids={1015, 1023, 1024, 2001, 3003, 3007}
06-18 09:55:03.972   142   202 D Tethering: MasterInitialState.processMessage what=3
06-18 09:55:04.082  7399  7399 I ActivityThread: Pub downloads: com.android.providers.downloads.DownloadProvider
06-18 09:55:04.121  7399  7399 I ActivityThread: Pub drm: com.android.providers.drm.DrmProvider
06-18 09:55:04.121  7399  7413 I DownloadManager: in removeSpuriousFiles
06-18 09:55:04.136  7399  7399 I ActivityThread: Pub media: com.android.providers.media.MediaProvider
06-18 09:55:04.277  7399  7413 I DownloadManager: deleting spurious file /cache/backup
06-18 09:55:04.320  1011  1013 D dalvikvm: GC_CONCURRENT freed 500K, 7% free 10578K/11335K, paused 8ms+3ms
06-18 09:55:04.425  7399  7401 D dalvikvm: GC_CONCURRENT freed 369K, 5% free 9166K/9607K, paused 2ms+2ms
06-18 09:55:04.472   142   362 I ActivityManager: Start proc com.google.android.gallery3d for broadcast com.google.android.gallery3d/com.google.android.picasasync.ConnectivityReceiver: pid=7417 uid=10017 gids={3003, 1015}
06-18 09:55:04.500    79    79 D dalvikvm: GC_EXPLICIT freed 37K, 4% free 9031K/9347K, paused 3ms+2ms
06-18 09:55:04.523    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 2ms+2ms
06-18 09:55:04.550   142   198 D ConnectivityService: handleInetConditionHoldEnd: net=0, condition=100, published condition=100
06-18 09:55:04.582    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 1ms+4ms
06-18 09:55:04.609  1011  1013 D dalvikvm: GC_CONCURRENT freed 535K, 7% free 10559K/11335K, paused 4ms+155ms
06-18 09:55:04.636  7417  7417 I ActivityThread: Pub com.google.android.gallery3d.GooglePhotoProvider: com.google.android.picasasync.PicasaContentProvider
06-18 09:55:04.726  7417  7419 D dalvikvm: GC_CONCURRENT freed 418K, 6% free 9118K/9607K, paused 1ms+2ms
06-18 09:55:04.765  7417  7417 I ActivityThread: Pub com.google.android.gallery3d.provider: com.android.gallery3d.provider.GalleryProvider
06-18 09:55:04.820  1011  1013 D dalvikvm: GC_CONCURRENT freed 427K, 7% free 10568K/11335K, paused 4ms+34ms
06-18 09:55:04.832  7417  7419 D dalvikvm: GC_CONCURRENT freed 422K, 6% free 9191K/9735K, paused 2ms+3ms
06-18 09:55:04.859  7417  7417 D UploadsManager: load newPhotoTracker: null
06-18 09:55:04.859  7417  7417 D UploadsManager: load all accounts: null
06-18 09:55:04.859  7417  7417 D UploadsManager: load all account-album pairs: null
06-18 09:55:04.859  7417  7417 V PicasaContentProvider: querySettings: defaults: {sync_on_wifi_only=1, auto_upload_account_type=null, sync_on_battery=1, sync_picasa_on_wifi_only=1, auto_upload_enabled=0, video_upload_wifi_only=1, sync_on_roaming=0, auto_upload_account_name=null}
06-18 09:55:04.863  7417  7417 D UploadsManager:    settings not changed
06-18 09:55:04.871  7417  7432 D PicasaSync: sync account database
06-18 09:55:04.921   142  4377 I ActivityManager: Start proc com.google.android.apps.uploader for broadcast com.google.android.apps.uploader/.ConnectivityBroadcastReceiver: pid=7434 uid=10031 gids={3003}
06-18 09:55:04.933  7434  7434 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 11...
06-18 09:55:04.980  7417  7432 D PicasaSync: accounts in DB=1
06-18 09:55:04.980  7417  7432 V PicasaContentProvider: querySettings: defaults: {sync_on_wifi_only=1, auto_upload_account_type=null, sync_on_battery=1, sync_picasa_on_wifi_only=1, auto_upload_enabled=0, video_upload_wifi_only=1, sync_on_roaming=0, auto_upload_account_name=null}
06-18 09:55:04.980  7417  7432 D PicasaSyncManager: active network: NetworkInfo: type: mobile[CDMA - EvDo rev. A], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , roaming: false, failover: false, isAvailable: true
06-18 09:55:04.980  7417  7432 D PicasaSyncManager: background data: true
06-18 09:55:04.992  7434  7434 I ActivityThread: Pub com.google.android.apps.uploader: com.google.android.apps.uploader.UploadsContentProvider
06-18 09:55:04.996  7434  7434 I ActivityThread: Pub com.google.photos.provider.Album: com.google.android.apps.uploader.clients.picasa.AlbumProvider
06-18 09:55:05.000  7434  7434 D MediaUploader: UploaderApplication.onCreate
06-18 09:55:05.011  7417  7432 D PicasaSyncManager: battery info: false
06-18 09:55:05.074  7434  7434 D MediaUploader: nonWifiLimit=20971520, default=20971520
06-18 09:55:05.078  7434  7434 I MediaUploader: No need to wake up
06-18 09:55:05.109   142   385 I ActivityManager: Start proc com.google.android.apps.docs for broadcast com.google.android.apps.docs/.receivers.NetworkChangeReceiver: pid=7450 uid=10073 gids={3003, 1015, 1006}
06-18 09:55:05.246  7450  7450 I ActivityThread: Pub com.google.android.apps.docs.files: com.google.android.apps.docs.sync.filemanager.FileProvider
06-18 09:55:05.261  7450  7450 I ActivityThread: Pub com.google.android.apps.docs.doclist.search_suggest: com.google.android.apps.docs.doclist.DocListGlobalSearchSuggestionProvider
06-18 09:55:05.367  7450  7450 V /ContextScope.java:112: 09:55:05.362 main Contexts in the main scope map after inserting com.google.android.apps.docs.editors.EditorsApplication@4137c180: com.google.android.apps.docs.editors.EditorsApplication@4137c180
06-18 09:55:05.472  7450  7452 D dalvikvm: GC_CONCURRENT freed 229K, 4% free 9307K/9607K, paused 8ms+2ms
06-18 09:55:05.617  7450  7452 D dalvikvm: GC_CONCURRENT freed 500K, 6% free 9354K/9927K, paused 3ms+3ms
06-18 09:55:05.730  7450  7452 D dalvikvm: GC_CONCURRENT freed 518K, 7% free 9369K/9991K, paused 2ms+3ms
06-18 09:55:05.816  7450  7452 D dalvikvm: GC_CONCURRENT freed 470K, 6% free 9410K/9991K, paused 3ms+2ms
06-18 09:55:05.910  7450  7452 D dalvikvm: GC_CONCURRENT freed 535K, 7% free 9444K/10055K, paused 3ms+2ms
06-18 09:55:05.996  7450  7452 D dalvikvm: GC_CONCURRENT freed 477K, 6% free 9479K/10055K, paused 3ms+3ms
06-18 09:55:06.093  7450  7452 D dalvikvm: GC_CONCURRENT freed 537K, 7% free 9506K/10119K, paused 3ms+2ms
06-18 09:55:06.218  7450  7452 D dalvikvm: GC_CONCURRENT freed 438K, 6% free 9580K/10119K, paused 2ms+4ms
06-18 09:55:06.351  7450  7452 D dalvikvm: GC_CONCURRENT freed 397K, 6% free 9655K/10183K, paused 2ms+2ms
06-18 09:55:06.484  7450  7452 D dalvikvm: GC_CONCURRENT freed 471K, 6% free 9703K/10247K, paused 3ms+3ms
06-18 09:55:06.617  7450  7452 D dalvikvm: GC_CONCURRENT freed 451K, 6% free 9779K/10311K, paused 2ms+3ms
06-18 09:55:06.738  7450  7452 D dalvikvm: GC_CONCURRENT freed 509K, 6% free 9788K/10375K, paused 2ms+3ms
06-18 09:55:06.773  7450  7450 D /Ln.java:220: 09:55:06.774 main Configuring Logging, minimum log level is INFO
06-18 09:55:06.789  7450  7450 D DocListDatabase: openHelper points on new database: DocList.db
06-18 09:55:06.789  7450  7450 D DocListDatabase: in openWriteDatabase
06-18 09:55:06.836  7450  7450 W ND      : Could not load Finalizer in its own class loader. Loading Finalizer in the current class loader instead. As a result, you will not be able to garbage collect this class loader. To support reclaiming this class loader, either resolve the underlying issue, or move Google Collections to your system class path.
06-18 09:55:06.836  7450  7450 W ND      : java.io.FileNotFoundException: com/google/inject/internal/Finalizer.class
06-18 09:55:06.836  7450  7450 W ND      : 	at NE.a(FinalizableReferenceQueue.java:269)
06-18 10:04:59.546  7855  7855 I ActivityThread: Pub com.google.contacts.gal.provider: com.google.android.syncadapters.contacts.GalProvider
06-18 10:04:59.578  7855  7855 I ActivityThread: Pub com.google.android.gsf.gservices: com.google.android.gsf.gservices.GservicesProvider
06-18 10:04:59.578  7855  7855 I GservicesProvider: Gservices pushing to system: true; secure: true
06-18 10:04:59.582  7855  7855 I ActivityThread: Pub com.google.android.providers.talk: com.google.android.gsf.talk.TalkProvider
06-18 10:04:59.660   142   383 I ActivityManager: Process com.google.android.partnersetup (pid 7732) has died.
06-18 10:04:59.671  7855  7855 D androidInternalNlpService: onCreate com.google.android.location.internal.server.NetworkLocationService@413a5480
06-18 10:04:59.687  7855  7856 D dalvikvm: GC_CONCURRENT freed 319K, 5% free 9217K/9607K, paused 24ms+9ms
06-18 10:04:59.714  7855  7871 D NetworkLocationRealOs: NLPv2 file already exists; ignoring any NLPv1 files
06-18 10:04:59.718  7855  7855 D androidNlpServiceThread: ANDROID minProtocolVersion 1 maxProtocolVersion 1 releaseVersion -1
06-18 10:04:59.933   142   360 D SyncManager: setSyncAutomatically: , provider subscribedfeeds -> true
06-18 10:04:59.933   142   360 D SyncManager: setSyncAutomatically: already set to true, doing nothing
06-18 10:05:01.476  7855  7856 D dalvikvm: GC_CONCURRENT freed 385K, 5% free 9343K/9799K, paused 2ms+57ms
06-18 10:05:02.597   142  7872 I ActivityManager: Applications Memory Usage (kB):
06-18 10:05:02.597   142  7872 I ActivityManager: Uptime: 12372431 Realtime: 141163516
06-18 10:05:02.597   142  7872 I ActivityManager: Total PSS by OOM adjustment:
06-18 10:05:02.597   142  7872 I ActivityManager:     22160 kB: System
06-18 10:05:02.597   142  7872 I ActivityManager:                22160 kB: system (pid 142)
06-18 10:05:02.597   142  7872 I ActivityManager:     21230 kB: Persistent
06-18 10:05:02.597   142  7872 I ActivityManager:                10721 kB: com.android.systemui (pid 212)
06-18 10:05:02.597   142  7872 I ActivityManager:                 6527 kB: com.android.phone (pid 351)
06-18 10:05:02.597   142  7872 I ActivityManager:                 3982 kB: com.android.nfc (pid 366)
06-18 10:05:02.597   142  7872 I ActivityManager:    129041 kB: Foreground
06-18 10:05:02.597   142  7872 I ActivityManager:               119536 kB: com.android.browser (pid 7650)
06-18 10:05:02.597   142  7872 I ActivityManager:                 9505 kB: com.google.process.gapps (pid 7855)
06-18 10:05:02.597   142  7872 I ActivityManager:     19722 kB: Visible
06-18 10:05:02.597   142  7872 I ActivityManager:                16910 kB: com.android.wallpaper (pid 318)
06-18 10:05:02.597   142  7872 I ActivityManager:                 2812 kB: com.android.smspush (pid 452)
06-18 10:05:02.597   142  7872 I ActivityManager:      7645 kB: Perceptible
06-18 10:05:02.597   142  7872 I ActivityManager:                 7645 kB: com.android.inputmethod.latin (pid 329)
06-18 10:05:02.597   142  7872 I ActivityManager:     12642 kB: A Services
06-18 10:05:02.597   142  7872 I ActivityManager:                 7752 kB: com.kakao.talk (pid 1011)
06-18 10:05:02.597   142  7872 I ActivityManager:                 4890 kB: edu.buffalo.cse.phonelab.phonelabservices (pid 7260)
06-18 10:05:02.597   142  7872 I ActivityManager:     15551 kB: Home
06-18 10:05:02.597   142  7872 I ActivityManager:                15551 kB: com.android.launcher (pid 386)
06-18 10:05:02.597   142  7872 I ActivityManager:     11015 kB: Previous
06-18 10:05:02.597   142  7872 I ActivityManager:                11015 kB: com.google.android.talk (pid 7499)
06-18 10:05:02.597   142  7872 I ActivityManager:     28151 kB: B Services
06-18 10:05:02.597   142  7872 I ActivityManager:                11782 kB: com.facebook.katana (pid 7294)
06-18 10:05:02.597   142  7872 I ActivityManager:                 7519 kB: com.whatsapp (pid 1837)
06-18 10:05:02.597   142  7872 I ActivityManager:                 5812 kB: android.process.media (pid 7399)
06-18 10:05:02.597   142  7872 I ActivityManager:                 3038 kB: com.android.sprintmenu (pid 7135)
06-18 10:05:02.597   142  7872 I ActivityManager: 
06-18 10:05:02.597   142  7872 I ActivityManager: Total PSS: 267157 kB
06-18 10:05:02.597   142  7872 I ActivityManager:   PID      Vss      Rss      Pss      Uss  cmdline
06-18 10:05:02.597   142  7872 I ActivityManager:  7650  146584K  146552K  120422K  116396K  com.android.browser
06-18 10:05:02.597   142  7872 I ActivityManager:   142   41160K   41132K   22260K   20620K  system_server
06-18 10:05:02.597   142  7872 I ActivityManager:   318   35992K   35912K   16991K   14296K  com.android.wallpaper
06-18 10:05:02.597   142  7872 I ActivityManager:   386   34964K   34904K   15598K   14088K  com.android.launcher
06-18 10:05:02.597   142  7872 I ActivityManager:  7294   31236K   31168K   11813K   10392K  com.facebook.katana
06-18 10:05:02.597   142  7872 I ActivityManager:    78   24268K   17212K   11442K    6816K  /system/bin/surfaceflinger
06-18 10:05:02.597   142  7872 I ActivityManager:  7499   30648K   30604K   11071K    9480K  com.google.android.talk
06-18 10:05:02.597   142  7872 I ActivityManager:   212   31096K   31044K   10776K    7980K  com.android.systemui
06-18 10:05:02.597   142  7872 I ActivityManager:  7855   30180K   30112K   10432K    8768K  com.google.process.gapps
06-18 10:05:02.597   142  7872 I ActivityManager:  1011   25760K   25704K    7705K    6520K  com.kakao.talk
06-18 10:05:02.597   142  7872 I ActivityManager:   329   26812K   26756K    7633K    6260K  com.android.inputmethod.latin
06-18 10:05:02.597   142  7872 I ActivityManager:  1837   25960K   25904K    7569K    6272K  com.whatsapp
06-18 10:05:02.597   142  7872 I ActivityManager:   351   24172K   24116K    6571K    5448K  com.android.phone
06-18 10:05:02.597   142  7872 I ActivityManager:  7399   25208K   25156K    5789K    4276K  android.process.media
06-18 10:05:02.597   142  7872 I ActivityManager:  7260   23740K   23676K    4875K    3560K  edu.buffalo.cse.phonelab.phonelabservices
06-18 10:05:02.597   142  7872 I ActivityManager:   366   20988K   20928K    4034K    2968K  com.android.nfc
06-18 10:05:02.597   142  7872 I ActivityManager:  7135   21660K   21556K    3092K    1764K  com.android.sprintmenu
06-18 10:05:02.597   142  7872 I ActivityManager:   452   19784K   19672K    2866K    1668K  com.android.smspush
06-18 10:05:02.597   142  7872 I ActivityManager:    79   20256K   20128K    2715K    1388K  zygote
06-18 10:05:02.597   142  7872 I ActivityManager:    81    2996K    2996K    2260K    2136K  /system/bin/mediaserver
06-18 10:05:02.597   142  7872 I ActivityManager:    80    1404K    1404K     893K     872K  /system/bin/drmserver
06-18 10:05:02.597   142  7872 I ActivityManager:  1322    1064K    1060K     846K     840K  logcat
06-18 10:05:02.597   142  7872 I ActivityManager:    77    1156K    1156K     728K     704K  /system/bin/rild
06-18 10:05:02.597   142  7872 I ActivityManager:  7881     808K     800K     609K     604K  procrank
06-18 10:05:02.597   142  7872 I ActivityManager:    75     908K     904K     604K     576K  /system/bin/netd
06-18 10:05:02.597   142  7872 I ActivityManager:  7348     828K     824K     436K     408K  /system/bin/wpa_supplicant
06-18 10:05:02.597   142  7872 I ActivityManager:    85     616K     612K     326K     316K  /system/vendor/bin/gpsd
06-18 10:05:02.597   142  7872 I ActivityManager:    72     548K     544K     296K     284K  /system/bin/vold
06-18 10:05:02.597   142  7872 I ActivityManager:   308     516K     516K     283K     276K  /system/bin/bluetoothd
06-18 10:05:02.597   142  7872 I ActivityManager:    84     344K     336K     165K     160K  /system/bin/keystore
06-18 10:05:02.597   142  7872 I ActivityManager:    87     180K     180K     164K     164K  /sbin/adbd
06-18 10:05:02.597   142  7872 I ActivityManager:    82     372K     364K     154K     148K  /system/bin/dbus-daemon
06-18 10:05:02.597   142  7872 I ActivityManager:     1     204K     204K     138K     100K  /init
06-18 10:05:02.597   142  7872 I ActivityManager:    61     160K     160K     122K      84K  /sbin/ueventd
06-18 10:05:02.597   142  7872 I ActivityManager:    86     276K     272K     108K     104K  /system/bin/sh
06-18 10:05:02.597   142  7872 I ActivityManager:    83     316K     308K     102K      96K  /system/bin/installd
06-18 10:05:02.597   142  7872 I ActivityManager:   200     308K     300K     102K      96K  /system/bin/brcm_patchram_plus
06-18 10:05:02.597   142  7872 I ActivityManager:    71     280K     272K      97K      92K  /system/bin/servicemanager
06-18 10:05:02.597   142  7872 I ActivityManager:    76     252K     244K      76K      72K  /system/bin/debuggerd
06-18 10:05:02.597   142  7872 I ActivityManager:                           ------   ------  ------
06-18 10:05:02.597   142  7872 I ActivityManager:                          292183K  257092K  TOTAL
06-18 10:05:02.597   142  7872 I ActivityManager: RAM: 342896K total, 13072K free, 1176K buffers, 33400K cached, 420K shmem, 9868K slab
06-18 10:05:02.757  7855  7856 D dalvikvm: GC_CONCURRENT freed 178K, 3% free 9675K/9927K, paused 2ms+6ms
06-18 10:05:02.953   142   362 D dalvikvm: GC_EXPLICIT freed 1046K, 17% free 15201K/18183K, paused 3ms+6ms
06-18 10:05:03.152  7855  7856 D dalvikvm: GC_CONCURRENT freed 662K, 8% free 9492K/10247K, paused 2ms+2ms
06-18 10:05:03.648  7855  7883 D WifiLocator: Too many cache  misses. Need server request. hasLocation=0 noLocation=0 cacheMiss=5
06-18 10:05:03.648  7855  7883 D NetworkLocator: New location significantly newer than previous. Reporting it.
06-18 10:05:03.699  7855  7875 I System.out: [INFO:3819]: LogSource: Running flush
06-18 10:05:03.714  7855  7875 D dalvikvm: GC_FOR_ALLOC freed 46K, 8% free 9505K/10247K, paused 16ms
06-18 10:05:03.714  7855  7875 I dalvikvm-heap: Grow heap (frag case) to 9.381MB for 32784-byte allocation
06-18 10:05:03.730  7855  7875 D dalvikvm: GC_FOR_ALLOC freed 2K, 8% free 9534K/10311K, paused 15ms
06-18 10:05:03.750   142  7217 I ActivityManager: Process com.facebook.katana (pid 7294) has died.
06-18 10:05:03.750   142  7217 W ActivityManager: Scheduling restart of crashed service com.facebook.katana/.service.MediaUploadService in 25118ms
06-18 10:05:03.765  7855  7878 I System.out: [INFO:3885]: LogSource: Sending payload [bytes=476]
06-18 10:05:04.839   142   158 V BackupManagerService: Running a backup pass
06-18 10:05:04.843   142   211 V BackupManagerService: clearing pending backups
06-18 10:05:04.867   142   211 V PerformBackupTask: Beginning backup of 1 targets
06-18 10:05:05.054   142   211 D PerformBackupTask: processOneBackup doBackup() on @pm@
06-18 10:05:05.066   142   211 V BackupServiceBinder: doBackup() invoked
06-18 10:05:05.226   142   211 V LocalTransport: performBackup() pkg=@pm@
06-18 10:05:05.336   142   211 V LocalTransport: Got change set key=com.shazam.android size=643 key64=Y29tLnNoYXphbS5hbmRyb2lk
06-18 10:05:05.554   142   211 V LocalTransport:   data size 643
06-18 10:05:05.562   142   211 V LocalTransport: finishBackup()
06-18 10:05:05.578   142   211 D PerformBackupTask: starting agent for backup of BackupRequest{pkg=com.android.providers.settings}
06-18 10:05:05.586   142   158 D SettingsBackupAgent: onCreate() invoked
06-18 10:05:05.586   142   158 V ActivityThread: handleCreateBackupAgent: CreateBackupAgentData{appInfo=ApplicationInfo{415005f0 com.android.providers.settings} backupAgent=com.android.providers.settings.SettingsBackupAgent mode=0}
06-18 10:05:05.586   142   158 V ActivityThread: Initializing agent class com.android.providers.settings.SettingsBackupAgent
06-18 10:05:05.593   142   211 D BackupManagerService: awaiting agent for ApplicationInfo{415005f0 com.android.providers.settings}
06-18 10:05:05.601   142   158 D BackupManagerService: agentConnected pkg=com.android.providers.settings agent=android.app.backup.BackupAgent$BackupServiceBinder@418d6f60
06-18 10:05:05.605   142   211 D PerformBackupTask: processOneBackup doBackup() on com.android.providers.settings
06-18 10:05:05.632   142   211 V BackupServiceBinder: doBackup() invoked
06-18 10:05:06.086   142   211 V LocalTransport: performBackup() pkg=com.android.providers.settings
06-18 10:05:06.086   142   158 V ActivityThread: handleDestroyBackupAgent: CreateBackupAgentData{appInfo=ApplicationInfo{415005f0 com.android.providers.settings} backupAgent=com.android.providers.settings.SettingsBackupAgent mode=0}
06-18 10:05:06.089   142   211 V LocalTransport: Got change set key=system size=1017 key64=c3lzdGVt
06-18 10:05:06.093   142   211 V LocalTransport:   data size 1017
06-18 10:05:06.113   142   211 V LocalTransport: Got change set key=￭WIFI size=454 key64=77+tV0lGSQ==
06-18 10:05:06.125   142   211 V LocalTransport:   data size 454
06-18 10:05:06.125   142   211 V LocalTransport: finishBackup()
06-18 10:05:06.132   142   211 I PerformBackupTask: Backup pass finished.
06-18 10:05:06.492  7650  7650 E browser : Console: Uncaught SyntaxError: Unexpected end of input http://unlimitedindiacalling.com/:2823
06-18 10:05:06.492  7650  7650 E browser : Console: Uncaught SyntaxError: Unexpected end of input http://unlimitedindiacalling.com/:2824
06-18 10:05:06.492  7650  7650 E browser : Console: Uncaught SyntaxError: Unexpected end of input http://unlimitedindiacalling.com/:2825
06-18 10:05:06.492  7650  7650 E browser : Console: Uncaught SyntaxError: Unexpected end of input http://unlimitedindiacalling.com/:2826
06-18 10:05:06.492  7650  7650 E browser : Console: Uncaught SyntaxError: Unexpected end of input http://unlimitedindiacalling.com/:2827
06-18 10:05:07.066  7650  7652 D dalvikvm: GC_CONCURRENT freed 1369K, 11% free 13431K/15047K, paused 76ms+19ms
06-18 10:05:07.101   142   177 I ActivityManager: START {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.android.launcher/com.android.launcher2.Launcher} from pid 142
06-18 10:05:07.656   142   142 I ActivityManager: Process com.whatsapp (pid 1837) has died.
06-18 10:05:07.656   142   142 W ActivityManager: Scheduling restart of crashed service com.whatsapp/.messaging.MessageService in 31213ms
06-18 10:05:07.683  7650  7650 D OpenGLRenderer: Flushing caches (mode 0)
06-18 10:05:07.750  7650  7650 D OpenGLRenderer: Flushing caches (mode 1)
06-18 10:05:08.254  7650  7650 D OpenGLRenderer: Flushing caches (mode 2)
06-18 10:05:08.347  7650  7650 D OpenGLRenderer: Flushing caches (mode 0)
06-18 10:05:08.347  7650  7650 W ManagedEGLContext: doTerminate failed: EGL count is 2 but managed count is 1
06-18 10:05:08.402  7650  7676 W webcoreglue: updateFrameCache: pending style recalc, ignoring.
06-18 10:05:08.769  7855  7875 I System.out: [INFO:8883]: LogSource: Running delayed flush
06-18 10:05:08.781  7855  7875 I System.out: [INFO:8900]: LogSource: Running flush
06-18 10:05:09.164  7855  7856 D dalvikvm: GC_CONCURRENT freed 401K, 7% free 9644K/10311K, paused 15ms+3ms
06-18 10:05:09.324  7499  7907 I talk    : onMcsConnectionStarted
06-18 10:05:09.570  7855  7856 D dalvikvm: GC_CONCURRENT freed 368K, 6% free 9718K/10311K, paused 28ms+24ms
06-18 10:05:09.625  7855  7904 I GTalkService/c: [AndroidEndpoint@1094496272] connect: acct=1000000, state=CONNECTING
06-18 10:05:09.828  7855  7910 I GTalkService/c: [GTalkConnection@1094477552] connect: acct=1, state=CONNECTING
06-18 10:05:11.464   142   383 I ActivityManager: Process com.google.android.talk (pid 7499) has died.
06-18 10:05:11.472   142   360 I WindowManager: WIN DEATH: Window{417f7748 com.google.android.talk/com.google.android.talk.SigningInActivity paused=false}
06-18 10:05:11.961   142   198 D ConnectivityService: handleInetConditionHoldEnd: net=0, condition=0, published condition=100
06-18 10:05:17.011   366   366 D dalvikvm: GC_EXPLICIT freed 127K, 6% free 9104K/9607K, paused 8ms+2ms
06-18 10:05:18.879  7855  7855 D NetworkLocationService: onCreate com.google.android.location.NetworkLocationService@41364518
06-18 10:05:18.910  7855  7855 D NetworkLocationClient: ANDROID minProtocolVersion 1 maxProtocolVersion 1 releaseVersion -1
06-18 10:05:18.914  7855  7855 D NetworkLocationClient: binding to Intent { act=com.google.android.location.internal.ANDROID_NLP }
06-18 10:05:18.914  7855  7855 D NetworkLocationService: onBind com.google.android.location.NetworkLocationProvidercom.google.android.location.NetworkLocationService@41364518
06-18 10:05:18.914  7855  7855 D NetworkLocationService: onBind com.google.android.location.GeocodeProvidercom.google.android.location.NetworkLocationService@41364518
06-18 10:05:18.921  7855  7855 D NetworkLocationClient: onServiceConnected to ComponentInfo{com.google.android.location/com.google.android.location.internal.server.NetworkLocationService}
06-18 10:05:18.925  7855  7917 D androidNetworkLocationListeners: Still have listener com.google.android.location.internal.client.NetworkLocationClient$1@4144bd98
06-18 10:05:18.937  7855  7917 D androidNetworkLocationListeners: Still have listener com.google.android.location.internal.client.NetworkLocationClient$1@4144bd98
06-18 10:05:19.000  7855  7917 D androidNetworkLocationListeners: Still have listener com.google.android.location.internal.client.NetworkLocationClient$1@4144bd98
06-18 10:05:19.171  7855  7883 D WifiLocator: Too many cache  misses. Need server request. hasLocation=0 noLocation=0 cacheMiss=8
06-18 10:05:23.738  7855  7875 E GlsClient-query: requestFailed
06-18 10:05:23.738  7855  7875 E GlsClient-query: com.google.common.async.WatchdogException
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.async.AsyncHttpRequestFactory$AsyncHttpRequestImpl.watchdogFired(Unknown Source)
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.async.AsyncHttpRequestFactory$WatchdogTask.run(Unknown Source)
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.task.AbstractTask.runInternal(Unknown Source)
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.task.TimerTask.runInternal(Unknown Source)
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.task.TaskRunner.run(Unknown Source)
06-18 10:05:23.738  7855  7875 E GlsClient-query: 	at com.google.common.lang.BaseThreadFactory$ThreadImpl.run(Unknown Source)
06-18 10:05:23.742  7855  7883 D WifiLocator: Too many no-location APs. Will not compute a location nor go to the server. hasLocation=0 noLocation=0 cacheMiss=0
06-18 10:05:24.203   212   212 D dalvikvm: GC_EXPLICIT freed 175K, 45% free 10360K/18759K, paused 2ms+4ms
06-18 10:05:28.066  7855  7856 D dalvikvm: GC_CONCURRENT freed 433K, 6% free 9768K/10311K, paused 2ms+3ms
06-18 10:05:28.933   142   159 I ActivityManager: Start proc com.facebook.katana for service com.facebook.katana/.service.MediaUploadService: pid=7926 uid=10056 gids={3003, 1006, 1015}
06-18 10:05:28.953  7926  7926 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 7...
06-18 10:05:29.168  7926  7927 D dalvikvm: GC_CONCURRENT freed 168K, 3% free 9368K/9607K, paused 3ms+2ms
06-18 10:05:29.191  7650  7650 W TabControl: Free WebView's unused memory and cache
06-18 10:05:29.343  7926  7927 D dalvikvm: GC_CONCURRENT freed 130K, 3% free 9664K/9927K, paused 2ms+1ms
06-18 10:05:29.386  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.LoggingProvider: com.facebook.katana.provider.LoggingProvider
06-18 10:05:29.406  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.KeyValueProvider: com.facebook.katana.provider.KeyValueProvider
06-18 10:05:29.406  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.CacheProvider: com.facebook.katana.provider.CacheProvider
06-18 10:05:29.406  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.MailboxProvider: com.facebook.katana.provider.MailboxProvider
06-18 10:05:29.418  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.UserStatusesProvider: com.facebook.katana.provider.UserStatusesProvider
06-18 10:05:29.418  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.EventsProvider: com.facebook.katana.provider.EventsProvider
06-18 10:05:29.418  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.NotificationsProvider: com.facebook.katana.provider.NotificationsProvider
06-18 10:05:29.418  7926  7926 I ActivityThread: Pub com.facebook.katana.provider.UserValuesProvider: com.facebook.katana.provider.UserValuesProvider
